datetime,x,y,z
2024-05-09 00:03:15,21497.02,-1361.38,45896.50
2024-05-09 00:03:16,21496.95,-1361.38,45896.44
2024-05-09 00:03:17,21497.08,-1361.36,45896.46
2024-05-09 00:03:18,21497.10,-1361.35,45896.34
2024-05-09 00:03:19,21497.07,-1361.38,45896.45
2024-05-09 00:03:20,21497.03,-1361.42,45896.47
2024-05-09 00:03:21,21497.09,-1361.40,45896.43
2024-05-09 00:03:22,21497.15,-1361.37,45896.39
2024-05-09 00:03:23,21497.13,-1361.35,45896.40
2024-05-09 00:03:24,21497.12,-1361.36,45896.43
2024-05-09 00:03:25,21497.14,-1361.35,45896.41
2024-05-09 00:03:26,21497.18,-1361.31,45896.38
2024-05-09 00:03:27,21497.18,-1361.34,45896.40
2024-05-09 00:03:28,21497.18,-1361.32,45896.44
2024-05-09 00:03:29,21497.18,-1361.31,45896.39
2024-05-09 00:03:30,21497.29,-1361.27,45896.43
2024-05-09 00:03:31,21497.28,-1361.31,45896.42
2024-05-09 00:03:32,21497.26,-1361.31,45896.40
2024-05-09 00:03:33,21497.18,-1361.31,45896.46
2024-05-09 00:03:34,21497.19,-1361.29,45896.45
2024-05-09 00:03:35,21497.20,-1361.27,45896.45
2024-05-09 00:03:36,21497.12,-1361.26,45896.44
2024-05-09 00:03:37,21497.07,-1361.29,45896.53
2024-05-09 00:03:38,21497.01,-1361.28,45896.51
2024-05-09 00:03:39,21497.02,-1361.27,45896.48
2024-05-09 00:03:40,21496.81,-1361.22,45896.56
2024-05-09 00:03:41,21496.99,-1361.26,45896.50
2024-05-09 00:03:42,21497.05,-1361.25,45896.48
2024-05-09 00:03:43,21496.98,-1361.25,45896.47
2024-05-09 00:03:44,21496.96,-1361.25,45896.46
2024-05-09 00:03:45,21496.89,-1361.25,45896.46
2024-05-09 00:03:46,21496.80,-1361.24,45896.43
2024-05-09 00:03:47,21496.83,-1361.22,45896.43
2024-05-09 00:03:48,21496.83,-1361.22,45896.36
2024-05-09 00:03:49,21496.78,-1361.25,45896.41
2024-05-09 00:03:50,21496.72,-1361.25,45896.45
2024-05-09 00:03:51,21496.71,-1361.24,45896.43
2024-05-09 00:03:52,21496.70,-1361.24,45896.42
2024-05-09 00:03:53,21496.67,-1361.21,45896.30
2024-05-09 00:03:54,21496.65,-1361.24,45896.30
2024-05-09 00:03:55,21496.50,-1361.24,45896.38
2024-05-09 00:03:56,21496.53,-1361.27,45896.44
2024-05-09 00:03:57,21496.51,-1361.31,45896.44
2024-05-09 00:03:58,21496.60,-1361.30,45896.53
2024-05-09 00:03:59,21496.49,-1361.33,45896.45
2024-05-09 00:04:00,21496.43,-1361.31,45896.43
2024-05-09 00:04:01,21496.43,-1361.33,45896.41
2024-05-09 00:04:02,21496.39,-1361.34,45896.42
2024-05-09 00:04:03,21496.47,-1361.35,45896.40
2024-05-09 00:04:04,21496.36,-1361.32,45896.42
2024-05-09 00:04:05,21496.35,-1361.34,45896.42
2024-05-09 00:04:06,21496.30,-1361.36,45896.49
2024-05-09 00:04:07,21496.33,-1361.38,45896.50
2024-05-09 00:04:08,21496.33,-1361.36,45896.50
2024-05-09 00:04:09,21496.29,-1361.39,45896.50
2024-05-09 00:04:10,21496.34,-1361.39,45896.53
2024-05-09 00:04:11,21496.35,-1361.41,45896.43
2024-05-09 00:04:12,21496.34,-1361.42,45896.52
2024-05-09 00:04:13,21496.44,-1361.39,45896.47
2024-05-09 00:04:14,21496.43,-1361.40,45896.41
2024-05-09 00:04:15,21496.32,-1361.47,45896.46
2024-05-09 00:04:16,21496.30,-1361.48,45896.47
2024-05-09 00:04:17,21496.31,-1361.49,45896.41
2024-05-09 00:04:18,21496.33,-1361.43,45896.38
2024-05-09 00:04:19,21496.33,-1361.42,45896.38
2024-05-09 00:04:20,21496.32,-1361.42,45896.38
2024-05-09 00:04:21,21496.27,-1361.45,45896.37
2024-05-09 00:04:22,21496.17,-1361.46,45896.39
2024-05-09 00:04:23,21496.05,-1361.47,45896.46
2024-05-09 00:04:24,21496.18,-1361.51,45896.41
2024-05-09 00:04:25,21496.21,-1361.52,45896.32
2024-05-09 00:04:26,21496.26,-1361.53,45896.30
2024-05-09 00:04:27,21496.29,-1361.51,45896.25
2024-05-09 00:04:28,21496.29,-1361.52,45896.25
2024-05-09 00:04:29,21496.37,-1361.55,45896.32
2024-05-09 00:04:30,21496.29,-1361.56,45896.28
2024-05-09 00:04:31,21496.29,-1361.54,45896.25
2024-05-09 00:04:32,21496.33,-1361.55,45896.29
2024-05-09 00:04:33,21496.30,-1361.55,45896.30
2024-05-09 00:04:34,21496.31,-1361.52,45896.28
2024-05-09 00:04:35,21496.41,-1361.51,45896.21
2024-05-09 00:04:36,21496.31,-1361.49,45896.29
2024-05-09 00:04:37,21496.25,-1361.54,45896.33
2024-05-09 00:04:38,21496.28,-1361.50,45896.27
2024-05-09 00:04:39,21496.26,-1361.51,45896.29
2024-05-09 00:04:40,21496.23,-1361.50,45896.29
2024-05-09 00:04:41,21496.31,-1361.44,45896.27
2024-05-09 00:04:42,21496.26,-1361.49,45896.26
2024-05-09 00:04:43,21496.22,-1361.48,45896.30
2024-05-09 00:04:44,21496.24,-1361.44,45896.27
2024-05-09 00:04:45,21496.11,-1361.45,45896.34
2024-05-09 00:04:46,21496.17,-1361.48,45896.34
2024-05-09 00:04:47,21496.18,-1361.47,45896.38
2024-05-09 00:04:48,21496.12,-1361.46,45896.40
2024-05-09 00:04:49,21496.18,-1361.47,45896.42
2024-05-09 00:04:50,21496.17,-1361.45,45896.34
2024-05-09 00:04:51,21496.31,-1361.42,45896.30
2024-05-09 00:04:52,21496.17,-1361.46,45896.28
2024-05-09 00:04:53,21496.17,-1361.47,45896.36
2024-05-09 00:04:54,21496.15,-1361.42,45896.20
2024-05-09 00:04:55,21496.15,-1361.44,45896.27
2024-05-09 00:04:56,21496.07,-1361.47,45896.30
2024-05-09 00:04:57,21496.01,-1361.49,45896.30
2024-05-09 00:04:58,21496.01,-1361.49,45896.33
2024-05-09 00:04:59,21496.04,-1361.50,45896.39
2024-05-09 00:05:00,21496.09,-1361.47,45896.41
2024-05-09 00:05:01,21496.01,-1361.51,45896.39
2024-05-09 00:05:02,21496.00,-1361.51,45896.36
2024-05-09 00:05:03,21495.96,-1361.52,45896.36
2024-05-09 00:05:04,21496.01,-1361.53,45896.36
2024-05-09 00:05:05,21495.98,-1361.52,45896.36
2024-05-09 00:05:06,21495.89,-1361.55,45896.34
2024-05-09 00:05:07,21495.92,-1361.57,45896.32
2024-05-09 00:05:08,21495.90,-1361.58,45896.33
2024-05-09 00:05:09,21495.97,-1361.58,45896.28
2024-05-09 00:05:10,21495.93,-1361.60,45896.34
2024-05-09 00:05:11,21495.88,-1361.62,45896.35
2024-05-09 00:05:12,21495.92,-1361.62,45896.36
2024-05-09 00:05:13,21495.89,-1361.63,45896.38
2024-05-09 00:05:14,21495.90,-1361.62,45896.32
2024-05-09 00:05:15,21495.65,-1361.62,45896.46
2024-05-09 00:05:16,21495.39,-1361.42,45896.47
2024-05-09 00:05:17,21495.83,-1361.71,45896.35
2024-05-09 00:05:18,21495.79,-1361.71,45896.31
2024-05-09 00:05:19,21495.79,-1361.67,45896.30
2024-05-09 00:05:20,21495.80,-1361.69,45896.29
2024-05-09 00:05:21,21495.80,-1361.69,45896.40
2024-05-09 00:05:22,21495.77,-1361.71,45896.32
2024-05-09 00:05:23,21495.78,-1361.71,45896.30
2024-05-09 00:05:24,21495.79,-1361.67,45896.28
2024-05-09 00:05:25,21495.83,-1361.69,45896.28
2024-05-09 00:05:26,21495.78,-1361.69,45896.28
2024-05-09 00:05:27,21495.77,-1361.73,45896.31
2024-05-09 00:05:28,21495.78,-1361.73,45896.27
2024-05-09 00:05:29,21495.78,-1361.73,45896.28
2024-05-09 00:05:30,21495.83,-1361.72,45896.26
2024-05-09 00:05:31,21495.80,-1361.77,45896.26
2024-05-09 00:05:32,21495.80,-1361.74,45896.26
2024-05-09 00:05:33,21495.76,-1361.76,45896.22
2024-05-09 00:05:34,21495.75,-1361.74,45896.23
2024-05-09 00:05:35,21495.74,-1361.74,45896.21
2024-05-09 00:05:36,21495.76,-1361.73,45896.19
2024-05-09 00:05:37,21495.82,-1361.77,45896.21
2024-05-09 00:05:38,21495.72,-1361.79,45896.30
2024-05-09 00:05:39,21495.71,-1361.81,45896.29
2024-05-09 00:05:40,21495.83,-1361.81,45896.21
2024-05-09 00:05:41,21495.81,-1361.83,45896.22
2024-05-09 00:05:42,21495.83,-1361.81,45896.25
2024-05-09 00:05:43,21495.82,-1361.84,45896.26
2024-05-09 00:05:44,21495.88,-1361.82,45896.19
2024-05-09 00:05:45,21495.85,-1361.81,45896.18
2024-05-09 00:05:46,21495.85,-1361.83,45896.19
2024-05-09 00:05:47,21495.93,-1361.85,45896.21
2024-05-09 00:05:48,21495.97,-1361.81,45896.15
2024-05-09 00:05:49,21495.94,-1361.79,45896.12
2024-05-09 00:05:50,21495.97,-1361.78,45896.12
2024-05-09 00:05:51,21496.03,-1361.75,45896.07
2024-05-09 00:05:52,21496.09,-1361.73,45896.03
2024-05-09 00:05:53,21495.93,-1361.74,45896.19
2024-05-09 00:05:54,21496.05,-1361.74,45896.13
2024-05-09 00:05:55,21496.02,-1361.72,45896.11
2024-05-09 00:05:56,21496.02,-1361.72,45896.11
2024-05-09 00:05:57,21496.02,-1361.74,45896.17
2024-05-09 00:05:58,21496.03,-1361.71,45896.17
2024-05-09 00:05:59,21496.07,-1361.68,45896.07
2024-05-09 00:06:00,21496.01,-1361.71,45896.14
2024-05-09 00:06:01,21495.96,-1361.71,45896.17
2024-05-09 00:06:02,21495.91,-1361.72,45896.19
2024-05-09 00:06:03,21495.93,-1361.74,45896.19
2024-05-09 00:06:04,21495.89,-1361.73,45896.19
2024-05-09 00:06:05,21495.90,-1361.70,45896.14
2024-05-09 00:06:06,21495.85,-1361.72,45896.14
2024-05-09 00:06:07,21495.80,-1361.74,45896.20
2024-05-09 00:06:08,21495.82,-1361.72,45896.17
2024-05-09 00:06:09,21495.76,-1361.70,45896.18
2024-05-09 00:06:10,21495.69,-1361.69,45896.18
2024-05-09 00:06:11,21495.68,-1361.71,45896.21
2024-05-09 00:06:12,21495.77,-1361.73,45896.25
2024-05-09 00:06:13,21495.66,-1361.75,45896.20
2024-05-09 00:06:14,21495.59,-1361.73,45896.22
2024-05-09 00:06:15,21495.58,-1361.73,45896.21
2024-05-09 00:06:16,21495.57,-1361.72,45896.28
2024-05-09 00:06:17,21495.57,-1361.71,45896.25
2024-05-09 00:06:18,21495.51,-1361.75,45896.26
2024-05-09 00:06:19,21495.49,-1361.77,45896.24
2024-05-09 00:06:20,21495.47,-1361.75,45896.25
2024-05-09 00:06:21,21495.55,-1361.72,45896.16
2024-05-09 00:06:22,21495.44,-1361.76,45896.22
2024-05-09 00:06:23,21495.44,-1361.81,45896.31
2024-05-09 00:06:24,21495.44,-1361.82,45896.26
2024-05-09 00:06:25,21495.51,-1361.82,45896.19
2024-05-09 00:06:26,21495.49,-1361.83,45896.22
2024-05-09 00:06:27,21495.24,-1361.83,45896.32
2024-05-09 00:06:28,21495.36,-1361.88,45896.25
2024-05-09 00:06:29,21495.39,-1361.86,45896.17
2024-05-09 00:06:30,21495.37,-1361.90,45896.15
2024-05-09 00:06:31,21495.37,-1361.88,45896.17
2024-05-09 00:06:32,21495.38,-1361.88,45896.11
2024-05-09 00:06:33,21495.40,-1361.89,45896.09
2024-05-09 00:06:34,21495.48,-1361.90,45896.09
2024-05-09 00:06:35,21495.56,-1361.86,45896.02
2024-05-09 00:06:36,21495.52,-1361.88,45896.00
2024-05-09 00:06:37,21495.52,-1361.88,45896.04
2024-05-09 00:06:38,21495.57,-1361.86,45895.99
2024-05-09 00:06:39,21495.57,-1361.88,45895.97
2024-05-09 00:06:40,21495.59,-1361.87,45895.94
2024-05-09 00:06:41,21495.64,-1361.87,45895.89
2024-05-09 00:06:42,21495.63,-1361.87,45895.92
2024-05-09 00:06:43,21495.69,-1361.86,45895.96
2024-05-09 00:06:44,21495.71,-1361.87,45895.95
2024-05-09 00:06:45,21495.66,-1361.85,45895.94
2024-05-09 00:06:46,21495.84,-1361.80,45895.85
2024-05-09 00:06:47,21495.73,-1361.83,45895.87
2024-05-09 00:06:48,21495.61,-1361.85,45895.92
2024-05-09 00:06:49,21495.54,-1361.87,45896.00
2024-05-09 00:06:50,21495.58,-1361.86,45895.99
2024-05-09 00:06:51,21495.59,-1361.83,45895.93
2024-05-09 00:06:52,21495.46,-1361.77,45895.92
2024-05-09 00:06:53,21495.51,-1361.81,45895.97
2024-05-09 00:06:54,21495.57,-1361.81,45895.96
2024-05-09 00:06:55,21495.54,-1361.79,45895.99
2024-05-09 00:06:56,21495.62,-1361.79,45895.93
2024-05-09 00:06:57,21495.54,-1361.79,45895.91
2024-05-09 00:06:58,21495.52,-1361.80,45895.94
2024-05-09 00:06:59,21495.51,-1361.79,45895.94
2024-05-09 00:07:00,21495.47,-1361.77,45895.95
2024-05-09 00:07:01,21495.64,-1361.76,45896.10
2024-05-09 00:07:02,21495.52,-1361.80,45895.95
2024-05-09 00:07:03,21495.44,-1361.81,45895.94
2024-05-09 00:07:04,21495.41,-1361.80,45895.93
2024-05-09 00:07:05,21495.41,-1361.81,45895.93
2024-05-09 00:07:06,21495.33,-1361.84,45896.00
2024-05-09 00:07:07,21495.26,-1361.84,45896.04
2024-05-09 00:07:08,21495.23,-1361.82,45896.01
2024-05-09 00:07:09,21495.13,-1361.89,45896.06
2024-05-09 00:07:10,21495.17,-1361.87,45896.06
2024-05-09 00:07:11,21495.19,-1361.86,45896.03
2024-05-09 00:07:12,21495.01,-1361.84,45896.15
2024-05-09 00:07:13,21495.13,-1361.89,45896.13
2024-05-09 00:07:14,21495.09,-1361.90,45896.08
2024-05-09 00:07:15,21495.06,-1361.92,45896.05
2024-05-09 00:07:16,21495.02,-1361.93,45896.07
2024-05-09 00:07:17,21495.03,-1361.95,45896.03
2024-05-09 00:07:18,21495.01,-1361.97,45896.03
2024-05-09 00:07:19,21495.05,-1361.98,45895.98
2024-05-09 00:07:20,21495.08,-1361.96,45895.98
2024-05-09 00:07:21,21495.15,-1361.96,45895.94
2024-05-09 00:07:22,21495.18,-1361.97,45895.98
2024-05-09 00:07:23,21495.19,-1362.00,45895.93
2024-05-09 00:07:24,21495.17,-1361.97,45895.93
2024-05-09 00:07:25,21495.26,-1361.98,45895.89
2024-05-09 00:07:26,21495.20,-1361.99,45895.93
2024-05-09 00:07:27,21495.24,-1361.99,45895.93
2024-05-09 00:07:28,21495.21,-1361.99,45896.01
2024-05-09 00:07:29,21495.29,-1361.94,45895.91
2024-05-09 00:07:30,21495.24,-1361.93,45895.89
2024-05-09 00:07:31,21495.18,-1361.94,45895.90
2024-05-09 00:07:32,21495.17,-1361.96,45895.95
2024-05-09 00:07:33,21495.10,-1362.00,45896.01
2024-05-09 00:07:34,21495.09,-1361.98,45895.97
2024-05-09 00:07:35,21495.08,-1362.01,45895.99
2024-05-09 00:07:36,21495.09,-1361.99,45896.00
2024-05-09 00:07:37,21495.10,-1362.00,45896.01
2024-05-09 00:07:38,21495.04,-1362.02,45896.04
2024-05-09 00:07:39,21495.17,-1362.03,45896.05
2024-05-09 00:07:40,21495.05,-1362.04,45896.07
2024-05-09 00:07:41,21495.04,-1362.02,45896.00
2024-05-09 00:07:42,21495.03,-1362.03,45896.02
2024-05-09 00:07:43,21494.99,-1362.05,45896.04
2024-05-09 00:07:44,21495.03,-1362.06,45896.06
2024-05-09 00:07:45,21494.97,-1362.08,45896.09
2024-05-09 00:07:46,21494.97,-1362.09,45896.05
2024-05-09 00:07:47,21495.00,-1362.08,45896.03
2024-05-09 00:07:48,21494.76,-1361.97,45896.11
2024-05-09 00:07:49,21494.93,-1362.10,45896.05
2024-05-09 00:07:50,21495.06,-1362.07,45895.99
2024-05-09 00:07:51,21494.99,-1362.09,45895.98
2024-05-09 00:07:52,21494.93,-1362.08,45896.04
2024-05-09 00:07:53,21494.95,-1362.10,45895.99
2024-05-09 00:07:54,21494.97,-1362.08,45896.00
2024-05-09 00:07:55,21495.03,-1362.04,45895.95
2024-05-09 00:07:56,21494.98,-1362.05,45895.90
2024-05-09 00:07:57,21494.96,-1362.07,45895.95
2024-05-09 00:07:58,21494.92,-1362.06,45895.95
2024-05-09 00:07:59,21494.98,-1362.06,45895.91
2024-05-09 00:08:00,21494.97,-1362.05,45896.00
