datetime,x,y,z
2024-05-10 04:00:52,22686.86,-1636.94,43595.07
2024-05-10 04:00:53,22686.84,-1636.94,43595.06
2024-05-10 04:00:54,22686.85,-1636.94,43595.06
2024-05-10 04:00:55,22686.85,-1636.94,43595.06
2024-05-10 04:00:56,22686.86,-1636.93,43595.05
2024-05-10 04:00:57,22686.87,-1636.93,43595.04
2024-05-10 04:00:58,22686.89,-1636.95,43595.06
2024-05-10 04:00:59,22686.85,-1636.89,43595.09
2024-05-10 04:01:00,22686.88,-1636.90,43595.07
2024-05-10 04:01:01,22686.88,-1636.94,43595.10
2024-05-10 04:01:02,22686.88,-1636.94,43595.09
2024-05-10 04:01:03,22686.88,-1636.94,43595.09
2024-05-10 04:01:04,22686.87,-1636.92,43595.10
2024-05-10 04:01:05,22686.85,-1636.90,43595.10
2024-05-10 04:01:06,22686.86,-1636.92,43595.09
2024-05-10 04:01:07,22686.87,-1636.94,43595.08
2024-05-10 04:01:08,22686.85,-1636.91,43595.09
2024-05-10 04:01:09,22686.84,-1636.89,43595.12
2024-05-10 04:01:10,22686.84,-1636.89,43595.08
2024-05-10 04:01:11,22686.82,-1636.88,43595.11
2024-05-10 04:01:12,22686.81,-1636.89,43595.10
2024-05-10 04:01:13,22686.81,-1636.87,43595.16
2024-05-10 04:01:14,22686.81,-1636.91,43595.15
2024-05-10 04:01:15,22686.79,-1636.92,43595.14
2024-05-10 04:01:16,22686.80,-1636.89,43595.11
2024-05-10 04:01:17,22686.79,-1636.90,43595.14
2024-05-10 04:01:18,22686.78,-1636.92,43595.10
2024-05-10 04:01:19,22686.78,-1636.91,43595.12
2024-05-10 04:01:20,22686.78,-1636.93,43595.08
2024-05-10 04:01:21,22686.77,-1636.92,43595.08
2024-05-10 04:01:22,22686.74,-1636.93,43595.09
2024-05-10 04:01:23,22686.73,-1636.95,43595.07
2024-05-10 04:01:24,22686.72,-1636.93,43595.03
2024-05-10 04:01:25,22686.68,-1636.97,43595.03
2024-05-10 04:01:26,22686.67,-1636.93,43595.06
2024-05-10 04:01:27,22686.65,-1636.95,43595.06
2024-05-10 04:01:28,22686.65,-1636.97,43595.04
2024-05-10 04:01:29,22686.62,-1636.96,43595.03
2024-05-10 04:01:30,22686.62,-1636.95,43595.04
2024-05-10 04:01:31,22686.61,-1636.95,43595.04
2024-05-10 04:01:32,22686.59,-1637.01,43595.02
2024-05-10 04:01:33,22686.62,-1637.00,43595.02
2024-05-10 04:01:34,22686.59,-1636.99,43595.03
2024-05-10 04:01:35,22686.60,-1637.01,43595.02
2024-05-10 04:01:36,22686.58,-1637.00,43595.05
2024-05-10 04:01:37,22686.58,-1636.99,43595.05
2024-05-10 04:01:38,22686.58,-1637.01,43595.05
2024-05-10 04:01:39,22686.59,-1637.03,43595.03
2024-05-10 04:01:40,22686.58,-1637.06,43595.02
2024-05-10 04:01:41,22686.57,-1637.03,43595.05
2024-05-10 04:01:42,22686.58,-1637.04,43595.02
2024-05-10 04:01:43,22686.56,-1637.06,43595.04
2024-05-10 04:01:44,22686.58,-1637.05,43595.02
2024-05-10 04:01:45,22686.57,-1637.06,43595.06
2024-05-10 04:01:46,22686.55,-1637.05,43595.04
2024-05-10 04:01:47,22686.55,-1637.06,43595.02
2024-05-10 04:01:48,22686.55,-1637.07,43595.02
2024-05-10 04:01:49,22686.56,-1637.07,43595.01
2024-05-10 04:01:50,22686.56,-1637.06,43595.00
2024-05-10 04:01:51,22686.54,-1637.08,43594.99
2024-05-10 04:01:52,22686.53,-1637.09,43594.97
2024-05-10 04:01:53,22686.54,-1637.06,43594.97
2024-05-10 04:01:54,22686.53,-1637.08,43595.00
2024-05-10 04:01:55,22686.51,-1637.08,43594.99
2024-05-10 04:01:56,22686.50,-1637.06,43594.99
2024-05-10 04:01:57,22686.49,-1637.06,43594.97
2024-05-10 04:01:58,22686.52,-1637.06,43595.00
2024-05-10 04:01:59,22686.52,-1637.07,43595.00
2024-05-10 04:02:00,22686.51,-1637.07,43595.00
2024-05-10 04:02:01,22686.51,-1637.06,43594.98
2024-05-10 04:02:02,22686.49,-1637.03,43595.03
2024-05-10 04:02:03,22686.49,-1637.06,43595.01
2024-05-10 04:02:04,22686.49,-1637.05,43595.03
2024-05-10 04:02:05,22686.51,-1637.07,43595.02
2024-05-10 04:02:06,22686.51,-1637.04,43595.05
2024-05-10 04:02:07,22686.49,-1637.07,43595.03
2024-05-10 04:02:08,22686.51,-1637.05,43595.03
2024-05-10 04:02:09,22686.48,-1637.06,43595.01
2024-05-10 04:02:10,22686.49,-1637.08,43595.00
2024-05-10 04:02:11,22686.49,-1637.09,43594.97
2024-05-10 04:02:12,22686.49,-1637.10,43594.98
2024-05-10 04:02:13,22686.49,-1637.09,43594.95
2024-05-10 04:02:14,22686.50,-1637.09,43594.96
2024-05-10 04:02:15,22686.55,-1637.07,43594.97
2024-05-10 04:02:16,22686.50,-1637.09,43594.98
2024-05-10 04:02:17,22686.47,-1637.10,43594.95
2024-05-10 04:02:18,22686.48,-1637.10,43594.92
2024-05-10 04:02:19,22686.46,-1637.08,43594.95
2024-05-10 04:02:20,22686.45,-1637.06,43594.93
2024-05-10 04:02:21,22686.46,-1637.09,43594.97
2024-05-10 04:02:22,22686.44,-1637.11,43594.94
2024-05-10 04:02:23,22686.44,-1637.10,43594.95
2024-05-10 04:02:24,22686.44,-1637.11,43594.98
2024-05-10 04:02:25,22686.43,-1637.10,43594.97
2024-05-10 04:02:26,22686.43,-1637.11,43594.94
2024-05-10 04:02:27,22686.40,-1637.14,43594.92
2024-05-10 04:02:28,22686.43,-1637.12,43594.95
2024-05-10 04:02:29,22686.43,-1637.12,43594.94
2024-05-10 04:02:30,22686.40,-1637.13,43594.93
2024-05-10 04:02:31,22686.42,-1637.14,43594.94
2024-05-10 04:02:32,22686.41,-1637.14,43594.93
2024-05-10 04:02:33,22686.39,-1637.14,43594.92
2024-05-10 04:02:34,22686.41,-1637.11,43594.96
2024-05-10 04:02:35,22686.39,-1637.14,43594.97
2024-05-10 04:02:36,22686.40,-1637.13,43594.96
2024-05-10 04:02:37,22686.40,-1637.11,43595.00
2024-05-10 04:02:38,22686.35,-1636.96,43595.05
2024-05-10 04:02:39,22686.37,-1637.07,43595.00
2024-05-10 04:02:40,22686.38,-1637.06,43594.98
2024-05-10 04:02:41,22686.37,-1637.11,43594.97
2024-05-10 04:02:42,22686.38,-1637.07,43595.01
2024-05-10 04:02:43,22686.39,-1637.09,43594.99
2024-05-10 04:02:44,22686.38,-1637.07,43594.99
2024-05-10 04:02:45,22686.38,-1637.06,43594.96
2024-05-10 04:02:46,22686.41,-1637.09,43594.93
2024-05-10 04:02:47,22686.42,-1637.07,43594.94
2024-05-10 04:02:48,22686.39,-1637.09,43594.95
2024-05-10 04:02:49,22686.40,-1637.11,43594.92
2024-05-10 04:02:50,22686.38,-1637.09,43594.95
2024-05-10 04:02:51,22686.37,-1637.06,43594.96
2024-05-10 04:02:52,22686.38,-1637.06,43594.97
2024-05-10 04:02:53,22686.40,-1637.07,43594.96
2024-05-10 04:02:54,22686.40,-1637.07,43594.92
2024-05-10 04:02:55,22686.39,-1637.06,43594.93
2024-05-10 04:02:56,22686.38,-1637.07,43594.94
2024-05-10 04:02:57,22686.37,-1637.06,43594.96
2024-05-10 04:02:58,22686.38,-1637.04,43594.95
2024-05-10 04:02:59,22686.35,-1637.01,43594.94
2024-05-10 04:03:00,22686.36,-1637.05,43594.91
2024-05-10 04:03:01,22686.36,-1637.06,43594.90
2024-05-10 04:03:02,22686.35,-1637.05,43594.94
2024-05-10 04:03:03,22686.34,-1637.03,43594.94
2024-05-10 04:03:04,22686.33,-1637.03,43594.92
2024-05-10 04:03:05,22686.31,-1637.04,43594.93
2024-05-10 04:03:06,22686.31,-1637.04,43594.92
2024-05-10 04:03:07,22686.31,-1637.04,43594.90
2024-05-10 04:03:08,22686.31,-1637.02,43594.90
2024-05-10 04:03:09,22686.31,-1637.03,43594.92
2024-05-10 04:03:10,22686.31,-1637.04,43594.92
2024-05-10 04:03:11,22686.29,-1637.05,43594.88
2024-05-10 04:03:12,22686.30,-1637.03,43594.87
2024-05-10 04:03:13,22686.30,-1637.06,43594.93
2024-05-10 04:03:14,22686.30,-1637.04,43594.96
2024-05-10 04:03:15,22686.31,-1637.02,43594.95
2024-05-10 04:03:16,22686.28,-1637.04,43594.90
2024-05-10 04:03:17,22686.27,-1637.04,43594.90
2024-05-10 04:03:18,22686.28,-1637.04,43594.90
2024-05-10 04:03:19,22686.28,-1637.02,43594.92
2024-05-10 04:03:20,22686.28,-1637.01,43594.96
2024-05-10 04:03:21,22686.28,-1637.01,43594.96
2024-05-10 04:03:22,22686.28,-1637.02,43594.94
2024-05-10 04:03:23,22686.26,-1637.00,43594.97
2024-05-10 04:03:24,22686.26,-1637.01,43594.94
2024-05-10 04:03:25,22686.22,-1636.99,43594.94
2024-05-10 04:03:26,22686.20,-1637.01,43594.91
2024-05-10 04:03:27,22686.20,-1637.00,43594.90
2024-05-10 04:03:28,22686.22,-1637.00,43594.91
2024-05-10 04:03:29,22686.20,-1636.99,43594.91
2024-05-10 04:03:30,22686.15,-1637.02,43594.89
2024-05-10 04:03:31,22686.15,-1637.02,43594.86
2024-05-10 04:03:32,22686.19,-1636.98,43594.88
2024-05-10 04:03:33,22686.17,-1637.00,43594.89
2024-05-10 04:03:34,22686.16,-1637.02,43594.88
2024-05-10 04:03:35,22686.14,-1637.00,43594.86
2024-05-10 04:03:36,22686.11,-1636.98,43594.85
2024-05-10 04:03:37,22686.12,-1636.97,43594.91
2024-05-10 04:03:38,22686.10,-1636.99,43594.86
2024-05-10 04:03:39,22686.10,-1637.02,43594.88
2024-05-10 04:03:40,22686.10,-1637.01,43594.91
2024-05-10 04:03:41,22686.10,-1637.01,43594.89
2024-05-10 04:03:42,22686.09,-1637.01,43594.91
2024-05-10 04:03:43,22686.09,-1637.00,43594.89
2024-05-10 04:03:44,22686.08,-1636.98,43594.89
2024-05-10 04:03:45,22686.07,-1636.99,43594.86
2024-05-10 04:03:46,22686.04,-1637.00,43594.85
2024-05-10 04:03:47,22686.04,-1637.00,43594.85
2024-05-10 04:03:48,22686.04,-1637.01,43594.86
2024-05-10 04:03:49,22686.05,-1636.98,43594.89
2024-05-10 04:03:50,22686.05,-1636.97,43594.92
2024-05-10 04:03:51,22686.04,-1636.96,43594.87
2024-05-10 04:03:52,22686.03,-1637.00,43594.84
2024-05-10 04:03:53,22686.02,-1636.97,43594.83
2024-05-10 04:03:54,22686.02,-1636.99,43594.82
2024-05-10 04:03:55,22686.05,-1636.99,43594.84
2024-05-10 04:03:56,22686.02,-1637.00,43594.84
2024-05-10 04:03:57,22686.01,-1636.98,43594.85
2024-05-10 04:03:58,22686.02,-1636.99,43594.85
2024-05-10 04:03:59,22686.05,-1636.96,43594.87
2024-05-10 04:04:00,22686.06,-1636.98,43594.86
2024-05-10 04:04:01,22686.04,-1636.99,43594.84
2024-05-10 04:04:02,22686.03,-1636.98,43594.83
2024-05-10 04:04:03,22686.05,-1636.99,43594.87
2024-05-10 04:04:04,22686.05,-1636.96,43594.88
2024-05-10 04:04:05,22686.06,-1636.96,43594.86
2024-05-10 04:04:06,22686.06,-1636.96,43594.87
2024-05-10 04:04:07,22686.06,-1636.93,43594.85
2024-05-10 04:04:08,22686.04,-1636.95,43594.85
2024-05-10 04:04:09,22686.03,-1636.91,43594.88
2024-05-10 04:04:10,22686.02,-1636.90,43594.84
2024-05-10 04:04:11,22686.05,-1636.89,43594.86
2024-05-10 04:04:12,22686.06,-1636.89,43594.84
2024-05-10 04:04:13,22686.07,-1636.87,43594.89
2024-05-10 04:04:14,22686.05,-1636.87,43594.89
2024-05-10 04:04:15,22686.04,-1636.88,43594.86
2024-05-10 04:04:16,22686.00,-1636.86,43594.85
2024-05-10 04:04:17,22686.05,-1636.86,43594.89
2024-05-10 04:04:18,22686.03,-1636.87,43594.86
2024-05-10 04:04:19,22686.03,-1636.85,43594.91
2024-05-10 04:04:20,22686.01,-1636.84,43594.90
2024-05-10 04:04:21,22686.00,-1636.81,43594.91
2024-05-10 04:04:22,22686.02,-1636.81,43594.90
2024-05-10 04:04:23,22686.02,-1636.81,43594.89
2024-05-10 04:04:24,22686.02,-1636.80,43594.90
2024-05-10 04:04:25,22686.00,-1636.79,43594.87
2024-05-10 04:04:26,22686.01,-1636.77,43594.85
2024-05-10 04:04:27,22686.00,-1636.73,43594.87
2024-05-10 04:04:28,22685.99,-1636.78,43594.84
2024-05-10 04:04:29,22685.98,-1636.76,43594.88
2024-05-10 04:04:30,22685.97,-1636.74,43594.87
2024-05-10 04:04:31,22685.96,-1636.72,43594.87
2024-05-10 04:04:32,22685.93,-1636.76,43594.88
2024-05-10 04:04:33,22685.95,-1636.76,43594.90
2024-05-10 04:04:34,22685.95,-1636.74,43594.89
2024-05-10 04:04:35,22685.95,-1636.76,43594.88
2024-05-10 04:04:36,22685.95,-1636.76,43594.88
2024-05-10 04:04:37,22685.92,-1636.76,43594.84
2024-05-10 04:04:38,22685.92,-1636.75,43594.84
2024-05-10 04:04:39,22685.91,-1636.75,43594.87
2024-05-10 04:04:40,22685.92,-1636.76,43594.85
2024-05-10 04:04:41,22685.91,-1636.74,43594.87
2024-05-10 04:04:42,22685.93,-1636.77,43594.81
2024-05-10 04:04:43,22685.94,-1636.76,43594.85
2024-05-10 04:04:44,22685.94,-1636.75,43594.85
2024-05-10 04:04:45,22685.95,-1636.77,43594.85
2024-05-10 04:04:46,22685.96,-1636.76,43594.86
2024-05-10 04:04:47,22685.98,-1636.77,43594.83
2024-05-10 04:04:48,22685.97,-1636.78,43594.84
2024-05-10 04:04:49,22685.97,-1636.75,43594.88
2024-05-10 04:04:50,22685.99,-1636.76,43594.87
2024-05-10 04:04:51,22685.99,-1636.81,43594.89
2024-05-10 04:04:52,22685.99,-1636.80,43594.89
2024-05-10 04:04:53,22686.00,-1636.79,43594.88
2024-05-10 04:04:54,22686.01,-1636.80,43594.88
2024-05-10 04:04:55,22686.01,-1636.80,43594.87
2024-05-10 04:04:56,22686.03,-1636.79,43594.86
2024-05-10 04:04:57,22686.03,-1636.79,43594.85
2024-05-10 04:04:58,22686.05,-1636.80,43594.85
2024-05-10 04:04:59,22686.06,-1636.79,43594.89
2024-05-10 04:05:00,22686.06,-1636.79,43594.86
2024-05-10 04:05:01,22686.07,-1636.77,43594.85
2024-05-10 04:05:02,22686.12,-1636.80,43594.83
2024-05-10 04:05:03,22686.12,-1636.77,43594.82
2024-05-10 04:05:04,22686.11,-1636.78,43594.85
2024-05-10 04:05:05,22686.11,-1636.79,43594.86
2024-05-10 04:05:06,22686.15,-1636.79,43594.84
2024-05-10 04:05:07,22686.13,-1636.79,43594.85
2024-05-10 04:05:08,22686.12,-1636.79,43594.86
2024-05-10 04:05:09,22686.13,-1636.79,43594.85
2024-05-10 04:05:10,22686.12,-1636.78,43594.89
2024-05-10 04:05:11,22686.13,-1636.80,43594.84
2024-05-10 04:05:12,22686.15,-1636.78,43594.90
2024-05-10 04:05:13,22686.13,-1636.81,43594.90
2024-05-10 04:05:14,22686.13,-1636.81,43594.86
2024-05-10 04:05:15,22686.13,-1636.80,43594.85
2024-05-10 04:05:16,22686.13,-1636.82,43594.81
2024-05-10 04:05:17,22686.12,-1636.81,43594.82
2024-05-10 04:05:18,22686.14,-1636.77,43594.85
2024-05-10 04:05:19,22686.13,-1636.84,43594.83
2024-05-10 04:05:20,22686.15,-1636.82,43594.81
2024-05-10 04:05:21,22686.14,-1636.82,43594.84
2024-05-10 04:05:22,22686.12,-1636.83,43594.82
2024-05-10 04:05:23,22686.14,-1636.84,43594.85
2024-05-10 04:05:24,22686.15,-1636.81,43594.82
2024-05-10 04:05:25,22686.13,-1636.81,43594.84
2024-05-10 04:05:26,22686.12,-1636.80,43594.83
2024-05-10 04:05:27,22686.13,-1636.80,43594.85
2024-05-10 04:05:28,22686.13,-1636.81,43594.81
2024-05-10 04:05:29,22686.12,-1636.79,43594.86
2024-05-10 04:05:30,22686.15,-1636.76,43594.87
2024-05-10 04:05:31,22686.15,-1636.76,43594.85
2024-05-10 04:05:32,22686.13,-1636.79,43594.84
2024-05-10 04:05:33,22686.13,-1636.78,43594.85
2024-05-10 04:05:34,22686.13,-1636.78,43594.85
2024-05-10 04:05:35,22686.14,-1636.79,43594.85
2024-05-10 04:05:36,22686.12,-1636.77,43594.88
2024-05-10 04:05:37,22686.10,-1636.76,43594.91
2024-05-10 04:05:38,22686.09,-1636.76,43594.89
2024-05-10 04:05:39,22686.07,-1636.76,43594.91
2024-05-10 04:05:40,22686.04,-1636.74,43594.89
2024-05-10 04:05:41,22686.04,-1636.75,43594.89
2024-05-10 04:05:42,22686.04,-1636.76,43594.89
2024-05-10 04:05:43,22686.03,-1636.75,43594.88
2024-05-10 04:05:44,22686.01,-1636.74,43594.87
2024-05-10 04:05:45,22685.95,-1636.59,43594.97
2024-05-10 04:05:46,22685.94,-1636.71,43594.87
2024-05-10 04:05:47,22685.94,-1636.73,43594.86
2024-05-10 04:05:48,22685.87,-1636.74,43594.88
2024-05-10 04:05:49,22685.87,-1636.75,43594.84
2024-05-10 04:05:50,22685.86,-1636.76,43594.84
2024-05-10 04:05:51,22685.84,-1636.78,43594.85
2024-05-10 04:05:52,22685.83,-1636.76,43594.86
2024-05-10 04:05:53,22685.79,-1636.75,43594.86
2024-05-10 04:05:54,22685.79,-1636.78,43594.86
2024-05-10 04:05:55,22685.75,-1636.79,43594.88
2024-05-10 04:05:56,22685.74,-1636.79,43594.84
2024-05-10 04:05:57,22685.72,-1636.79,43594.88
2024-05-10 04:05:58,22685.71,-1636.82,43594.86
2024-05-10 04:05:59,22685.69,-1636.81,43594.83
2024-05-10 04:06:00,22685.68,-1636.80,43594.83
2024-05-10 04:06:01,22685.65,-1636.82,43594.81
2024-05-10 04:06:02,22685.63,-1636.83,43594.85
2024-05-10 04:06:03,22685.61,-1636.83,43594.82
2024-05-10 04:06:04,22685.60,-1636.82,43594.81
2024-05-10 04:06:05,22685.61,-1636.84,43594.80
2024-05-10 04:06:06,22685.58,-1636.85,43594.80
2024-05-10 04:06:07,22685.56,-1636.86,43594.76
2024-05-10 04:06:08,22685.54,-1636.87,43594.77
2024-05-10 04:06:09,22685.54,-1636.88,43594.74
2024-05-10 04:06:10,22685.56,-1636.87,43594.75
2024-05-10 04:06:11,22685.54,-1636.88,43594.75
2024-05-10 04:06:12,22685.54,-1636.89,43594.72
2024-05-10 04:06:13,22685.55,-1636.87,43594.76
2024-05-10 04:06:14,22685.52,-1636.91,43594.73
2024-05-10 04:06:15,22685.53,-1636.90,43594.74
2024-05-10 04:06:16,22685.55,-1636.91,43594.72
2024-05-10 04:06:17,22685.53,-1636.87,43594.72
2024-05-10 04:06:18,22685.53,-1636.88,43594.71
2024-05-10 04:06:19,22685.55,-1636.89,43594.68
2024-05-10 04:06:20,22685.54,-1636.89,43594.70
2024-05-10 04:06:21,22685.54,-1636.88,43594.69
2024-05-10 04:06:22,22685.53,-1636.86,43594.73
2024-05-10 04:06:23,22685.53,-1636.90,43594.68
2024-05-10 04:06:24,22685.54,-1636.89,43594.68
2024-05-10 04:06:25,22685.55,-1636.89,43594.70
2024-05-10 04:06:26,22685.55,-1636.90,43594.69
2024-05-10 04:06:27,22685.56,-1636.84,43594.68
2024-05-10 04:06:28,22685.56,-1636.84,43594.66
2024-05-10 04:06:29,22685.56,-1636.86,43594.67
2024-05-10 04:06:30,22685.54,-1636.86,43594.66
2024-05-10 04:06:31,22685.54,-1636.73,43594.75
2024-05-10 04:06:32,22685.62,-1636.81,43594.70
2024-05-10 04:06:33,22685.61,-1636.84,43594.64
2024-05-10 04:06:34,22685.62,-1636.82,43594.63
2024-05-10 04:06:35,22685.63,-1636.84,43594.64
2024-05-10 04:06:36,22685.64,-1636.83,43594.64
2024-05-10 04:06:37,22685.65,-1636.85,43594.65
2024-05-10 04:06:38,22685.65,-1636.84,43594.65
2024-05-10 04:06:39,22685.67,-1636.83,43594.66
2024-05-10 04:06:40,22685.66,-1636.86,43594.66
2024-05-10 04:06:41,22685.66,-1636.87,43594.63
2024-05-10 04:06:42,22685.65,-1636.84,43594.64
2024-05-10 04:06:43,22685.67,-1636.84,43594.63
2024-05-10 04:06:44,22685.67,-1636.89,43594.61
2024-05-10 04:06:45,22685.68,-1636.91,43594.59
2024-05-10 04:06:46,22685.70,-1636.87,43594.57
2024-05-10 04:06:47,22685.71,-1636.88,43594.59
2024-05-10 04:06:48,22685.73,-1636.87,43594.63
2024-05-10 04:06:49,22685.73,-1636.93,43594.60
2024-05-10 04:06:50,22685.75,-1636.94,43594.62
2024-05-10 04:06:51,22685.74,-1636.93,43594.61
2024-05-10 04:06:52,22685.78,-1636.94,43594.61
2024-05-10 04:06:53,22685.78,-1636.94,43594.62
2024-05-10 04:06:54,22685.76,-1636.94,43594.62
2024-05-10 04:06:55,22685.78,-1636.95,43594.64
2024-05-10 04:06:56,22685.80,-1636.98,43594.58
2024-05-10 04:06:57,22685.82,-1636.97,43594.63
2024-05-10 04:06:58,22685.81,-1636.99,43594.64
2024-05-10 04:06:59,22685.81,-1636.97,43594.64
2024-05-10 04:07:00,22685.84,-1636.95,43594.63
2024-05-10 04:07:01,22685.85,-1636.96,43594.64
2024-05-10 04:07:02,22685.86,-1636.96,43594.68
2024-05-10 04:07:03,22685.88,-1636.98,43594.67
2024-05-10 04:07:04,22685.91,-1636.97,43594.66
2024-05-10 04:07:05,22685.92,-1636.96,43594.61
2024-05-10 04:07:06,22685.93,-1636.94,43594.63
2024-05-10 04:07:07,22685.94,-1636.97,43594.63
2024-05-10 04:07:08,22685.95,-1636.91,43594.68
2024-05-10 04:07:09,22685.97,-1636.91,43594.66
2024-05-10 04:07:10,22685.98,-1636.88,43594.70
2024-05-10 04:07:11,22685.98,-1636.90,43594.69
2024-05-10 04:07:12,22685.98,-1636.90,43594.72
2024-05-10 04:07:13,22685.99,-1636.89,43594.74
2024-05-10 04:07:14,22686.00,-1636.86,43594.74
2024-05-10 04:07:15,22686.03,-1636.84,43594.76
2024-05-10 04:07:16,22686.03,-1636.82,43594.76
2024-05-10 04:07:17,22686.04,-1636.83,43594.76
2024-05-10 04:07:18,22686.05,-1636.79,43594.76
2024-05-10 04:07:19,22686.03,-1636.79,43594.76
2024-05-10 04:07:20,22686.02,-1636.80,43594.77
2024-05-10 04:07:21,22686.01,-1636.75,43594.78
2024-05-10 04:07:22,22686.04,-1636.76,43594.79
2024-05-10 04:07:23,22686.04,-1636.74,43594.83
2024-05-10 04:07:24,22686.09,-1636.71,43594.78
2024-05-10 04:07:25,22686.01,-1636.75,43594.82
2024-05-10 04:07:26,22686.00,-1636.74,43594.78
2024-05-10 04:07:27,22686.01,-1636.68,43594.80
2024-05-10 04:07:28,22686.01,-1636.67,43594.81
2024-05-10 04:07:29,22686.03,-1636.62,43594.79
2024-05-10 04:07:30,22686.02,-1636.58,43594.81
2024-05-10 04:07:31,22686.01,-1636.66,43594.81
2024-05-10 04:07:32,22686.03,-1636.63,43594.82
2024-05-10 04:07:33,22685.99,-1636.64,43594.78
2024-05-10 04:07:34,22686.01,-1636.61,43594.80
2024-05-10 04:07:35,22686.00,-1636.62,43594.81
2024-05-10 04:07:36,22685.98,-1636.59,43594.80
2024-05-10 04:07:37,22686.01,-1636.63,43594.78
2024-05-10 04:07:38,22686.01,-1636.63,43594.79
2024-05-10 04:07:39,22686.02,-1636.64,43594.77
2024-05-10 04:07:40,22686.00,-1636.56,43594.80
2024-05-10 04:07:41,22685.99,-1636.61,43594.79
2024-05-10 04:07:42,22685.98,-1636.62,43594.78
2024-05-10 04:07:43,22685.98,-1636.63,43594.79
2024-05-10 04:07:44,22685.97,-1636.63,43594.73
2024-05-10 04:07:45,22686.00,-1636.64,43594.74
2024-05-10 04:07:46,22685.97,-1636.64,43594.72
2024-05-10 04:07:47,22685.97,-1636.64,43594.76
2024-05-10 04:07:48,22685.98,-1636.62,43594.74
2024-05-10 04:07:49,22685.97,-1636.65,43594.76
2024-05-10 04:07:50,22685.97,-1636.62,43594.75
2024-05-10 04:07:51,22685.95,-1636.65,43594.74
2024-05-10 04:07:52,22685.96,-1636.65,43594.77
2024-05-10 04:07:53,22685.93,-1636.67,43594.74
2024-05-10 04:07:54,22685.93,-1636.64,43594.74
2024-05-10 04:07:55,22685.89,-1636.67,43594.73
2024-05-10 04:07:56,22685.88,-1636.71,43594.71
2024-05-10 04:07:57,22685.88,-1636.69,43594.74
2024-05-10 04:07:58,22685.88,-1636.67,43594.75
2024-05-10 04:07:59,22685.86,-1636.69,43594.72
2024-05-10 04:08:00,22685.87,-1636.69,43594.71
2024-05-10 04:08:01,22685.85,-1636.69,43594.72
2024-05-10 04:08:02,22685.82,-1636.71,43594.73
2024-05-10 04:08:03,22685.80,-1636.73,43594.70
2024-05-10 04:08:04,22685.79,-1636.75,43594.68
2024-05-10 04:08:05,22685.78,-1636.72,43594.69
2024-05-10 04:08:06,22685.78,-1636.74,43594.70
2024-05-10 04:08:07,22685.75,-1636.71,43594.73
2024-05-10 04:08:08,22685.76,-1636.72,43594.74
2024-05-10 04:08:09,22685.76,-1636.71,43594.72
2024-05-10 04:08:10,22685.75,-1636.71,43594.72
2024-05-10 04:08:11,22685.75,-1636.70,43594.74
2024-05-10 04:08:12,22685.72,-1636.72,43594.76
2024-05-10 04:08:13,22685.67,-1636.67,43594.75
2024-05-10 04:08:14,22685.68,-1636.66,43594.74
2024-05-10 04:08:15,22685.68,-1636.67,43594.73
2024-05-10 04:08:16,22685.69,-1636.66,43594.77
2024-05-10 04:08:17,22685.71,-1636.66,43594.75
2024-05-10 04:08:18,22685.69,-1636.61,43594.79
2024-05-10 04:08:19,22685.72,-1636.64,43594.74
2024-05-10 04:08:20,22685.69,-1636.63,43594.77
2024-05-10 04:08:21,22685.69,-1636.62,43594.77
2024-05-10 04:08:22,22685.69,-1636.65,43594.77
2024-05-10 04:08:23,22685.72,-1636.65,43594.76
2024-05-10 04:08:24,22685.71,-1636.65,43594.77
2024-05-10 04:08:25,22685.69,-1636.63,43594.76
2024-05-10 04:08:26,22685.71,-1636.66,43594.77
2024-05-10 04:08:27,22685.73,-1636.66,43594.75
2024-05-10 04:08:28,22685.75,-1636.67,43594.76
2024-05-10 04:08:29,22685.71,-1636.66,43594.77
2024-05-10 04:08:30,22685.75,-1636.68,43594.74
2024-05-10 04:08:31,22685.75,-1636.68,43594.74
2024-05-10 04:08:32,22685.75,-1636.67,43594.70
2024-05-10 04:08:33,22685.76,-1636.68,43594.72
2024-05-10 04:08:34,22685.72,-1636.63,43594.77
2024-05-10 04:08:35,22685.77,-1636.70,43594.72
2024-05-10 04:08:36,22685.76,-1636.72,43594.69
2024-05-10 04:08:37,22685.79,-1636.70,43594.71
2024-05-10 04:08:38,22685.80,-1636.71,43594.73
2024-05-10 04:08:39,22685.79,-1636.69,43594.72
2024-05-10 04:08:40,22685.83,-1636.72,43594.72
2024-05-10 04:08:41,22685.83,-1636.74,43594.71
2024-05-10 04:08:42,22685.81,-1636.71,43594.77
2024-05-10 04:08:43,22685.84,-1636.74,43594.75
2024-05-10 04:08:44,22685.86,-1636.78,43594.71
2024-05-10 04:08:45,22685.85,-1636.77,43594.69
2024-05-10 04:08:46,22685.86,-1636.77,43594.70
2024-05-10 04:08:47,22685.85,-1636.78,43594.69
2024-05-10 04:08:48,22685.85,-1636.79,43594.70
2024-05-10 04:08:49,22685.88,-1636.78,43594.69
2024-05-10 04:08:50,22685.88,-1636.80,43594.70
2024-05-10 04:08:51,22685.87,-1636.80,43594.72
2024-05-10 04:08:52,22685.86,-1636.79,43594.74
2024-05-10 04:08:53,22685.86,-1636.86,43594.67
