GICXFNeutralAmps,time
-0.404986,0
-0.454383,60
-0.435819,120
-0.474578,180
-0.442294,240
-0.442379,300
-0.425114,360
-0.451319,420
-0.476654,480
-0.466637,540
-0.470646,600
-0.374755,660
-0.313131,720
-0.291623,780
-0.316659,840
-0.391831,900
-0.345559,960
-0.285749,1020
-0.275693,1080
-0.276558,1140
-0.307745,1200
-0.319021,1260
-0.302107,1320
-0.258033,1380
-0.24997,1440
-0.262994,1500
-0.22208,1560
-0.202733,1620
-0.189435,1680
-0.211163,1740
-0.190367,1800
-0.210121,1860
-0.230936,1920
-0.229617,1980
-0.242168,2040
-0.189274,2100
-0.177782,2160
-0.134442,2220
-0.01379,2280
0.225437,2340
0.467139,2400
0.477232,2460
0.407318,2520
0.225996,2580
0.004455,2640
-0.15838,2700
-0.164034,2760
-0.074945,2820
0.021992,2880
0.018021,2940
-0.079069,3000
-0.157296,3060
-0.223286,3120
-0.196942,3180
-0.104709,3240
-0.046725,3300
-0.071436,3360
-0.109798,3420
-0.172111,3480
-0.165958,3540
-0.174188,3600
-0.148424,3660
-0.143514,3720
-0.142756,3780
-0.154907,3840
-0.201077,3900
-0.239064,3960
-0.27885,4020
-0.287794,4080
-0.277019,4140
-0.265773,4200
-0.348169,4260
-0.406881,4320
-0.321384,4380
-0.230394,4440
-0.360151,4500
-0.500549,4560
-0.32401,4620
-0.329649,4680
-0.388596,4740
-0.446783,4800
-0.423997,4860
-0.367057,4920
-0.427727,4980
-0.427742,5040
-0.271885,5100
-0.326888,5160
-0.384532,5220
-0.384526,5280
-0.36382,5340
-0.374616,5400
-0.283562,5460
-0.252933,5520
-0.250189,5580
-0.200288,5640
-0.119057,5700
-0.09574,5760
-0.157552,5820
-0.110102,5880
-0.090108,5940
-0.073984,6000
-0.037647,6060
-0.049169,6120
-0.027635,6180
0.002056,6240
-0.00506,6300
-0.014894,6360
0.008482,6420
0.030021,6480
0.108543,6540
0.155533,6600
0.170528,6660
0.243811,6720
0.321103,6780
0.288704,6840
0.328278,6900
0.317012,6960
0.23545,7020
0.103703,7080
-0.033366,7140
-0.117577,7200
-0.124801,7260
-0.208523,7320
-0.178278,7380
-0.191262,7440
-0.27266,7500
-0.289965,7560
-0.320242,7620
-0.388245,7680
-0.395054,7740
-0.412689,7800
-0.366407,7860
-0.24977,7920
-0.153929,7980
-0.117753,8040
-0.106243,8100
-0.117346,8160
-0.070127,8220
-0.080541,8280
-0.104508,8340
-0.041445,8400
0.019947,8460
0.07136,8520
-0.019143,8580
-0.243284,8640
-0.262097,8700
-0.256221,8760
-0.174398,8820
-0.155527,8880
-0.208025,8940
-0.196036,9000
0.044065,9060
0.058363,9120
0.028218,9180
0.147695,9240
0.062562,9300
-0.061595,9360
-0.140057,9420
-0.159736,9480
-0.124908,9540
-0.169847,9600
-0.087556,9660
-0.146648,9720
-0.086031,9780
-0.059707,9840
-0.029791,9900
0.026694,9960
0.021499,10020
-0.117942,10080
-0.245191,10140
-0.263269,10200
-0.296856,10260
-0.299307,10320
-0.318371,10380
-0.31876,10440
-0.284571,10500
-0.2849,10560
-0.261175,10620
-0.217363,10680
-0.162129,10740
-0.132738,10800
-0.192347,10860
-0.162335,10920
-0.171377,10980
-0.14293,11040
-0.092005,11100
-0.135065,11160
-0.072409,11220
0.203087,11280
0.436228,11340
0.81974,11400
0.729287,11460
0.613945,11520
0.343371,11580
0.492386,11640
1.120558,11700
0.905285,11760
0.831905,11820
0.480819,11880
0.155267,11940
0.033202,12000
-0.21909,12060
-0.376138,12120
-0.481802,12180
-0.353092,12240
-0.378754,12300
-0.151452,12360
0.69245,12420
1.03385,12480
0.928426,12540
0.532005,12600
0.327064,12660
0.045365,12720
-0.151964,12780
-0.29046,12840
-0.391953,12900
-0.425369,12960
-0.544929,13020
-0.591565,13080
-0.472218,13140
-0.467761,13200
-0.457094,13260
-0.469244,13320
-0.485334,13380
-0.559271,13440
-0.63291,13500
-0.636242,13560
-0.5617,13620
-0.470343,13680
-0.375818,13740
-0.388664,13800
-0.333033,13860
-0.318305,13920
-0.338606,13980
-0.270573,14040
-0.279172,14100
-0.251015,14160
-0.266476,14220
-0.294375,14280
-0.33784,14340
-0.347654,14400
-0.368982,14460
-0.381519,14520
-0.411576,14580
-0.388601,14640
-0.424069,14700
-0.36137,14760
-0.358858,14820
-0.34417,14880
-0.257772,14940
-0.237171,15000
-0.257058,15060
-0.357433,15120
-0.292394,15180
-0.251709,15240
-0.175541,15300
-0.265383,15360
-0.509642,15420
-0.5859,15480
-0.555999,15540
-0.44084,15600
-0.305966,15660
-0.328933,15720
-0.366854,15780
-0.397817,15840
-0.384207,15900
-0.448191,15960
-0.466054,16020
-0.436984,16080
-0.398084,16140
-0.315271,16200
-0.286486,16260
-0.257992,16320
-0.295516,16380
-0.337686,16440
-0.454805,16500
-0.509341,16560
-0.570981,16620
-0.560931,16680
-0.56517,16740
-0.527584,16800
-0.535959,16860
-0.577818,16920
-0.565589,16980
-0.529422,17040
-0.441629,17100
-0.408375,17160
-0.455327,17220
-0.451867,17280
-0.485247,17340
-0.597707,17400
-0.625504,17460
-0.589407,17520
-0.497694,17580
-0.4015,17640
-0.403896,17700
-0.378486,17760
-0.403694,17820
-0.373128,17880
-0.367885,17940
-0.307548,18000
-0.250768,18060
-0.243662,18120
-0.30877,18180
-0.338293,18240
-0.329256,18300
-0.390534,18360
-0.379556,18420
-0.338176,18480
-0.238354,18540
-0.137198,18600
-0.100083,18660
0.012474,18720
-0.003365,18780
-0.118409,18840
-0.259445,18900
-0.369011,18960
-0.45662,19020
-0.504227,19080
-0.502927,19140
-0.526092,19200
-0.568659,19260
-0.569772,19320
-0.573777,19380
-0.589601,19440
-0.647885,19500
-0.768974,19560
-0.817184,19620
-0.733347,19680
-0.68399,19740
-0.69202,19800
-0.730357,19860
-0.829373,19920
-0.833097,19980
-0.805192,20040
-0.720877,20100
-0.665112,20160
-0.678372,20220
-0.64014,20280
-0.551341,20340
-0.456079,20400
-0.51102,20460
-0.397778,20520
-0.362773,20580
-0.365866,20640
-0.388765,20700
-0.359134,20760
-0.264427,20820
-0.260432,20880
-0.272392,20940
-0.334031,21000
-0.307382,21060
-0.273855,21120
-0.164326,21180
-0.154315,21240
-0.175235,21300
-0.195036,21360
-0.306535,21420
-0.355922,21480
-0.386713,21540
-0.385026,21600
-0.365438,21660
-0.296984,21720
-0.283478,21780
-0.255178,21840
-0.295145,21900
-0.264408,21960
-0.257441,22020
-0.230962,22080
-0.231629,22140
-0.221321,22200
-0.230495,22260
-0.271092,22320
-0.295769,22380
-0.35535,22440
-0.433993,22500
-0.447186,22560
-0.434509,22620
-0.432067,22680
-0.406827,22740
-0.369419,22800
-0.334532,22860
-0.348098,22920
-0.403982,22980
-0.430844,23040
-0.430326,23100
-0.406088,23160
-0.365242,23220
-0.332381,23280
-0.294493,23340
-0.255867,23400
-0.221237,23460
-0.160236,23520
-0.110574,23580
-0.083629,23640
-0.094551,23700
-0.075407,23760
-0.057181,23820
-0.047895,23880
-0.052032,23940
-0.040695,24000
-0.016407,24060
0.019799,24120
0.034509,24180
0.027292,24240
0.007228,24300
-0.008742,24360
-0.024008,24420
-0.031687,24480
-0.00127,24540
-0.019019,24600
-0.007923,24660
0.007553,24720
0.003888,24780
0.056916,24840
0.012029,24900
-0.07524,24960
-0.110512,25020
-0.072166,25080
0.010941,25140
-0.041683,25200
-0.061906,25260
-0.021684,25320
0.007634,25380
0.027088,25440
0.105843,25500
0.133873,25560
0.143325,25620
0.150918,25680
0.121007,25740
0.122931,25800
0.163958,25860
0.170986,25920
0.110294,25980
0.089047,26040
0.051923,26100
-0.034551,26160
0.043105,26220
0.206253,26280
0.405122,26340
0.594891,26400
0.70101,26460
0.825408,26520
0.710468,26580
0.728779,26640
0.732751,26700
0.630653,26760
0.52947,26820
0.462398,26880
0.300854,26940
0.154105,27000
0.030501,27060
0.023844,27120
0.127627,27180
0.112271,27240
0.11904,27300
0.171211,27360
0.085712,27420
0.050079,27480
0.000934,27540
0.015111,27600
0.027279,27660
-0.007171,27720
0.010723,27780
0.033583,27840
0.072475,27900
0.106215,27960
0.084182,28020
-0.012485,28080
-0.034252,28140
-0.074251,28200
-0.080103,28260
-0.085202,28320
-0.142175,28380
-0.17941,28440
-0.249219,28500
-0.272656,28560
-0.250736,28620
-0.251445,28680
-0.315294,28740
-0.266338,28800
-0.206548,28860
-0.204533,28920
-0.227892,28980
-0.263912,29040
-0.269652,29100
-0.210055,29160
-0.279608,29220
-0.332047,29280
-0.317629,29340
-0.253416,29400
-0.232077,29460
-0.177832,29520
-0.159474,29580
-0.070085,29640
-0.005249,29700
-0.011047,29760
0.005491,29820
0.016099,29880
0.035624,29940
0.074355,30000
0.082048,30060
0.092344,30120
0.083291,30180
0.1155,30240
-0.007266,30300
-0.009517,30360
-0.096453,30420
-0.087562,30480
-0.117668,30540
-0.178144,30600
-0.253668,30660
-0.254893,30720
-0.130029,30780
0.030348,30840
0.04993,30900
-0.020181,30960
-0.087886,31020
-0.165538,31080
-0.220683,31140
-0.205606,31200
-0.161293,31260
-0.153655,31320
-0.152281,31380
-0.13592,31440
-0.103957,31500
-0.136099,31560
-0.157468,31620
-0.168269,31680
-0.203855,31740
-0.140601,31800
-0.123998,31860
-0.147898,31920
-0.166127,31980
-0.193852,32040
-0.220048,32100
-0.259179,32160
-0.233241,32220
-0.307993,32280
-0.366727,32340
-0.439491,32400
-0.45231,32460
-0.393361,32520
-0.102675,32580
0.235875,32640
0.180937,32700
0.020778,32760
-0.220892,32820
-0.298194,32880
-0.238319,32940
-0.202653,33000
-0.255193,33060
-0.363067,33120
-0.363485,33180
-0.282306,33240
-0.199493,33300
-0.109099,33360
-0.067017,33420
0.034051,33480
0.142248,33540
0.154108,33600
0.044564,33660
-0.103727,33720
-0.189722,33780
-0.182699,33840
-0.142816,33900
-0.175384,33960
-0.315244,34020
-0.385558,34080
-0.447682,34140
-0.44237,34200
-0.399372,34260
-0.332436,34320
-0.228326,34380
-0.097374,34440
0.021611,34500
0.028213,34560
-0.002973,34620
-0.05801,34680
-0.044882,34740
-0.007812,34800
0.048049,34860
0.13427,34920
0.116121,34980
0.049581,35040
0.028059,35100
0.01721,35160
0.019511,35220
-0.037808,35280
-0.148182,35340
-0.199815,35400
-0.238149,35460
-0.295976,35520
-0.312138,35580
-0.310658,35640
-0.270808,35700
-0.23629,35760
-0.247998,35820
-0.264546,35880
-0.255961,35940
-0.175734,36000
-0.140238,36060
-0.133932,36120
-0.160869,36180
-0.189324,36240
-0.209497,36300
-0.182987,36360
-0.184977,36420
-0.228496,36480
-0.249149,36540
-0.246083,36600
-0.234768,36660
-0.236761,36720
-0.212453,36780
-0.196472,36840
-0.152252,36900
-0.088897,36960
-0.023852,37020
0.063946,37080
0.093042,37140
0.115811,37200
0.102387,37260
0.05136,37320
0.004918,37380
0.015448,37440
-0.023724,37500
-0.023526,37560
-0.044933,37620
-0.04984,37680
-0.091338,37740
-0.178825,37800
-0.14782,37860
-0.084115,37920
-0.114636,37980
-0.075667,38040
-0.031668,38100
0.023298,38160
0.047308,38220
0.043291,38280
0.037608,38340
0.033281,38400
0.028375,38460
0.047012,38520
0.042368,38580
0.01902,38640
0.093821,38700
0.063287,38760
0.070933,38820
0.029447,38880
0.008475,38940
-0.011243,39000
-0.063066,39060
-0.062209,39120
-0.040753,39180
-0.110397,39240
-0.139285,39300
-0.143456,39360
-0.159834,39420
-0.197212,39480
-0.190513,39540
-0.17951,39600
-0.182903,39660
-0.186103,39720
-0.180707,39780
-0.166318,39840
-0.103527,39900
-0.028247,39960
-0.107526,40020
-0.15025,40080
-0.144244,40140
-0.194896,40200
-0.201689,40260
-0.186789,40320
-0.15501,40380
-0.136076,40440
-0.139644,40500
-0.144628,40560
-0.145011,40620
-0.154182,40680
-0.173575,40740
-0.200369,40800
-0.213911,40860
-0.247834,40920
-0.222642,40980
-0.231746,41040
-0.246204,41100
-0.227121,41160
-0.249243,41220
-0.248095,41280
-0.265448,41340
-0.260179,41400
-0.226115,41460
-0.176382,41520
-0.185941,41580
-0.175857,41640
-0.206829,41700
-0.248238,41760
-0.179218,41820
-0.157682,41880
-0.119155,41940
-0.090496,42000
-0.098496,42060
-0.101777,42120
-0.134237,42180
-0.14615,42240
-0.075839,42300
-0.058906,42360
-0.050161,42420
-0.012113,42480
0.051655,42540
0.043737,42600
0.027785,42660
-0.103212,42720
-0.154329,42780
-0.065295,42840
-0.033671,42900
0.144423,42960
0.219144,43020
0.279501,43080
0.229497,43140
0.144858,43200
-0.035407,43260
-0.062527,43320
-0.03523,43380
-0.056713,43440
-0.03649,43500
0.011289,43560
0.032669,43620
-0.016394,43680
-0.021323,43740
-0.043037,43800
-0.07847,43860
-0.015528,43920
0.057091,43980
0.154047,44040
0.156593,44100
0.115959,44160
0.129475,44220
0.069992,44280
0.086645,44340
0.050354,44400
0.014223,44460
0.03779,44520
0.036821,44580
0.032895,44640
-0.017516,44700
-0.059421,44760
-0.128009,44820
-0.17891,44880
-0.181682,44940
-0.166523,45000
-0.093546,45060
-0.07247,45120
-0.049943,45180
-0.076497,45240
-0.114871,45300
-0.181442,45360
-0.267248,45420
-0.317014,45480
-0.301124,45540
-0.228739,45600
-0.298688,45660
-0.393025,45720
-0.41392,45780
-0.441469,45840
-0.493019,45900
-0.435315,45960
-0.340418,46020
-0.18152,46080
-0.229894,46140
-0.269814,46200
-0.304807,46260
-0.304452,46320
-0.310428,46380
-0.329869,46440
-0.290902,46500
-0.371572,46560
-0.394005,46620
-0.419687,46680
-0.401662,46740
-0.47598,46800
-0.426151,46860
-0.428572,46920
-0.46681,46980
-0.552217,47040
-0.603018,47100
-0.546027,47160
-0.578032,47220
-0.530021,47280
-0.536139,47340
-0.726876,47400
-0.868512,47460
-1.000635,47520
-1.123147,47580
-1.142307,47640
-0.990703,47700
-0.722017,47760
-0.421634,47820
-0.368292,47880
-0.37622,47940
-0.36587,48000
-0.302339,48060
-0.261657,48120
-0.301218,48180
-0.380634,48240
-0.383682,48300
-0.401648,48360
-0.370767,48420
-0.382865,48480
-0.418098,48540
-0.480846,48600
-0.632549,48660
-0.665095,48720
-0.697019,48780
-0.758923,48840
-0.864131,48900
-0.794296,48960
-0.739571,49020
-0.671401,49080
-0.651688,49140
-0.619499,49200
-0.656907,49260
-0.62955,49320
-0.60526,49380
-0.631614,49440
-0.670447,49500
-0.647579,49560
-0.711719,49620
-0.63434,49680
-0.512531,49740
-0.479687,49800
-0.517904,49860
-0.752748,49920
