GICXFNeutralAmps,time
-0.205014,24180
-0.195396,24240
-0.161795,24300
-0.050619,24360
0.066636,24420
0.055558,24480
-0.043682,24540
-0.100262,24600
-0.058777,24660
-0.032416,24720
-0.052341,24780
-0.063354,24840
0.00549,24900
0.085484,24960
0.086205,25020
0.037789,25080
0.016896,25140
0.009545,25200
-0.007294,25260
0.015175,25320
0.038037,25380
0.075947,25440
0.078647,25500
0.044714,25560
0.025156,25620
0.051574,25680
0.005067,25740
-0.015022,25800
-0.031171,25860
-0.084718,25920
-0.102475,25980
-0.086253,26040
-0.065257,26100
-0.010385,26160
0.077316,26220
0.048249,26280
0.027428,26340
0.020239,26400
0.025102,26460
0.003679,26520
-0.024895,26580
-0.01925,26640
-0.031591,26700
-0.051887,26760
-0.113764,26820
-0.13385,26880
-0.100453,26940
-0.044617,27000
-0.037182,27060
-0.088847,27120
-0.107354,27180
-0.088017,27240
-0.077448,27300
-0.124958,27360
-0.107451,27420
-0.01453,27480
0.071705,27540
0.106852,27600
0.041551,27660
-0.024286,27720
-0.019867,27780
-0.011464,27840
-0.003441,27900
-0.074489,27960
-0.066594,28020
-0.084721,28080
-0.123957,28140
-0.138636,28200
-0.122596,28260
-0.110473,28320
-0.1265,28380
-0.126004,28440
-0.105581,28500
-0.144004,28560
-0.138804,28620
-0.119361,28680
-0.148768,28740
-0.173983,28800
-0.179179,28860
-0.161233,28920
-0.106648,28980
-0.038627,29040
-0.005109,29100
0.02298,29160
0.011971,29220
-0.02523,29280
-0.024336,29340
0.020104,29400
0.033577,29460
0.004502,29520
-0.03904,29580
-0.095422,29640
-0.10295,29700
-0.104628,29760
-0.090815,29820
-0.071572,29880
-0.017315,29940
-0.024481,30000
-0.070611,30060
-0.055337,30120
-0.016528,30180
-0.021012,30240
-0.002264,30300
-0.018267,30360
-0.067733,30420
-0.077524,30480
-0.048072,30540
0.02723,30600
0.151609,30660
0.121723,30720
0.07482,30780
0.079922,30840
0.047707,30900
-0.026149,30960
-0.06026,31020
-0.119784,31080
-0.098459,31140
-0.054839,31200
0.026241,31260
-0.003514,31320
0.077577,31380
-0.059023,31440
-0.120398,31500
-0.110371,31560
-0.042782,31620
-0.097184,31680
-0.224793,31740
-0.253995,31800
-0.202285,31860
-0.13808,31920
0.058768,31980
0.15742,32040
0.141438,32100
0.025598,32160
-0.151227,32220
-0.269039,32280
-0.269145,32340
-0.197325,32400
-0.103599,32460
0.035232,32520
0.065807,32580
0.061408,32640
0.0013,32700
-0.059472,32760
-0.069026,32820
-0.021323,32880
0.005095,32940
-0.049313,33000
-0.079173,33060
-0.051933,33120
0.000009,33180
0.104368,33240
0.033925,33300
-0.147845,33360
-0.269367,33420
-0.076022,33480
-0.161303,33540
-0.327623,33600
-0.283037,33660
-0.049288,33720
0.15983,33780
0.266949,33840
0.204366,33900
0.153246,33960
0.167391,34020
0.195922,34080
0.149409,34140
0.060663,34200
0.021146,34260
0.100491,34320
0.166412,34380
0.039786,34440
-0.074322,34500
-0.104133,34560
0.034183,34620
0.058104,34680
0.010647,34740
0.022482,34800
0.054192,34860
0.041209,34920
-0.035286,34980
-0.01087,35040
-0.004058,35100
0.007737,35160
-0.005044,35220
-0.047545,35280
-0.089818,35340
-0.032614,35400
0.001533,35460
0.034819,35520
0.002883,35580
-0.013644,35640
-0.063093,35700
0.012288,35760
0.093317,35820
-0.074355,35880
-0.110013,35940
-0.012626,36000
0.045858,36060
0.106213,36120
0.062025,36180
0.092544,36240
0.11269,36300
0.120266,36360
0.059397,36420
0.038866,36480
0.041028,36540
0.077818,36600
0.091113,36660
0.124896,36720
0.171655,36780
0.1268,36840
0.086123,36900
0.075286,36960
0.111099,37020
0.109671,37080
0.106789,37140
0.097699,37200
0.077258,37260
0.080924,37320
0.031298,37380
0.039677,37440
0.142816,37500
0.168576,37560
0.18864,37620
0.230685,37680
0.153033,37740
-0.035252,37800
0.038043,37860
0.153242,37920
0.22178,37980
0.242318,38040
0.074646,38100
-0.053446,38160
-0.024409,38220
0.08492,38280
0.166785,38340
0.128769,38400
0.060631,38460
0.009916,38520
0.017536,38580
0.040932,38640
0.164032,38700
0.133594,38760
0.181688,38820
0.228059,38880
0.263167,38940
0.193085,39000
0.133519,39060
0.165219,39120
0.208524,39180
0.24101,39240
0.279777,39300
0.257523,39360
0.189593,39420
0.118835,39480
-0.00154,39540
-0.156877,39600
-0.248166,39660
-0.180437,39720
-0.054065,39780
0.020735,39840
0.072181,39900
0.152758,39960
0.211877,40020
0.238335,40080
0.225574,40140
0.196313,40200
0.171555,40260
0.152266,40320
0.160274,40380
0.183604,40440
0.204501,40500
0.257487,40560
0.231399,40620
0.191556,40680
0.191891,40740
0.230772,40800
0.193559,40860
0.105536,40920
0.161315,40980
0.073708,41040
0.042585,41100
0.145144,41160
0.166734,41220
0.176442,41280
0.164372,41340
0.052151,41400
-0.033099,41460
-0.0627,41520
-0.134472,41580
-0.123696,41640
-0.036104,41700
0.12412,41760
0.210495,41820
0.169622,41880
0.087799,41940
0.039479,42000
0.077395,42060
0.10019,42120
0.164356,42180
0.225531,42240
0.228246,42300
0.208987,42360
0.237083,42420
0.246422,42480
0.230745,42540
0.19072,42600
0.139026,42660
0.100385,42720
0.068343,42780
0.070078,42840
0.065968,42900
0.007623,42960
-0.013422,43020
-0.064265,43080
-0.02093,43140
0.102043,43200
0.138734,43260
0.113248,43320
0.05537,43380
-0.0108,43440
0.002202,43500
0.045454,43560
0.106949,43620
0.15424,43680
0.160081,43740
0.150177,43800
0.116512,43860
0.140263,43920
0.121394,43980
0.116179,44040
0.138261,44100
0.136997,44160
0.11452,44220
0.069968,44280
0.029902,44340
0.076301,44400
0.058698,44460
0.067854,44520
0.033147,44580
0.015265,44640
-0.037651,44700
-0.105555,44760
-0.086975,44820
-0.083024,44880
-0.065199,44940
0.019128,45000
0.124908,45060
0.121421,45120
0.123709,45180
0.121133,45240
0.133967,45300
0.184116,45360
0.173999,45420
0.17412,45480
0.18257,45540
0.167084,45600
0.230748,45660
0.268542,45720
0.223933,45780
0.215321,45840
0.17758,45900
0.206841,45960
0.164149,46020
0.146903,46080
0.147723,46140
0.183618,46200
0.179248,46260
0.165102,46320
0.191988,46380
0.152121,46440
0.093631,46500
0.118895,46560
0.146313,46620
0.104914,46680
0.106783,46740
0.074316,46800
0.038295,46860
-0.038822,46920
-0.127996,46980
-0.151457,47040
-0.162358,47100
-0.158279,47160
-0.089466,47220
0.036446,47280
0.103452,47340
0.161571,47400
0.234252,47460
0.200867,47520
0.1302,47580
0.157072,47640
0.152441,47700
0.136962,47760
0.184359,47820
0.21038,47880
0.229873,47940
0.209292,48000
0.191147,48060
0.250681,48120
0.27955,48180
0.293223,48240
0.233183,48300
0.162917,48360
0.178034,48420
0.161143,48480
0.187613,48540
0.243487,48600
0.383923,48660
0.480987,48720
0.471104,48780
0.374041,48840
0.212035,48900
0.126596,48960
0.127146,49020
0.135126,49080
0.06243,49140
0.100828,49200
0.066559,49260
0.057231,49320
0.069814,49380
0.018564,49440
0.04654,49500
0.016363,49560
0.066301,49620
0.17449,49680
0.108514,49740
0.104475,49800
0.148984,49860
0.110205,49920
0.148056,49980
0.142354,50040
0.127585,50100
0.121177,50160
0.134641,50220
0.160096,50280
0.167985,50340
0.105388,50400
0.142808,50460
0.144208,50520
0.118944,50580
0.096457,50640
0.092569,50700
0.125488,50760
0.045557,50820
0.041272,50880
0.073503,50940
0.058663,51000
0.054947,51060
0.049023,51120
0.011017,51180
0.024728,51240
0.046878,51300
0.023368,51360
-0.002961,51420
-0.054797,51480
0.042031,51540
-0.015612,51600
-0.039906,51660
0.02277,51720
0.071405,51780
0.058523,51840
0.027016,51900
0.070563,51960
0.034062,52020
0.030878,52080
0.024895,52140
0.091794,52200
0.050262,52260
0.106309,52320
0.053086,52380
0.06685,52440
0.013154,52500
0.003981,52560
0.05995,52620
0.025915,52680
0.025617,52740
-0.007125,52800
0.02514,52860
0.039679,52920
0.002963,52980
0.038222,53040
0.134777,53100
0.173156,53160
0.025881,53220
0.036321,53280
-0.009146,53340
-0.074895,53400
-0.062648,53460
-0.012709,53520
0.061125,53580
0.050523,53640
0.080771,53700
0.060589,53760
0.027018,53820
0.014916,53880
0.021304,53940
-0.008492,54000
-0.029816,54060
0.041774,54120
0.096211,54180
0.069061,54240
0.013887,54300
-0.012196,54360
0.029786,54420
0.078336,54480
-0.005148,54540
-0.086488,54600
-0.08337,54660
-0.094689,54720
0.008354,54780
0.044317,54840
0.001505,54900
-0.061832,54960
-0.042192,55020
-0.0317,55080
-0.04748,55140
-0.000516,55200
0.023608,55260
0.070552,55320
0.082941,55380
0.025299,55440
-0.016655,55500
-0.048674,55560
-0.016196,55620
-0.083554,55680
-0.208355,55740
-0.044638,55800
0.006994,55860
-0.052153,55920
-0.010118,55980
-0.02174,56040
-0.055255,56100
0.033502,56160
0.054893,56220
0.065176,56280
0.0567,56340
-0.043724,56400
-0.075093,56460
-0.114445,56520
-0.088813,56580
-0.121905,56640
-0.206426,56700
-0.192035,56760
-0.145933,56820
-0.144425,56880
-0.099508,56940
-0.098193,57000
-0.120461,57060
-0.126001,57120
-0.154622,57180
-0.186918,57240
-0.175366,57300
-0.183076,57360
-0.110048,57420
-0.122828,57480
-0.14443,57540
-0.140542,57600
-0.097046,57660
-0.120096,57720
-0.148651,57780
-0.065156,57840
-0.029249,57900
-0.036938,57960
-0.14078,58020
-0.10851,58080
-0.024746,58140
0.069456,58200
0.139467,58260
0.122049,58320
0.017786,58380
-0.147332,58440
-0.122562,58500
-0.051486,58560
-0.075666,58620
-0.124849,58680
-0.110975,58740
-0.00843,58800
0.043051,58860
0.034559,58920
-0.041668,58980
-0.079967,59040
-0.049141,59100
-0.059448,59160
-0.101801,59220
-0.132522,59280
-0.124531,59340
-0.074193,59400
-0.031688,59460
-0.051071,59520
-0.08231,59580
-0.108477,59640
-0.145659,59700
-0.081303,59760
-0.08663,59820
-0.082305,59880
-0.069357,59940
-0.104873,60000
-0.130999,60060
-0.107537,60120
-0.057927,60180
-0.052936,60240
-0.048862,60300
-0.034067,60360
-0.022712,60420
-0.047485,60480
-0.038232,60540
-0.038093,60600
-0.062592,60660
-0.117158,60720
-0.117504,60780
-0.084966,60840
-0.02705,60900
-0.024489,60960
-0.069714,61020
-0.093234,61080
-0.082587,61140
-0.06264,61200
-0.059776,61260
-0.047579,61320
-0.050187,61380
-0.037914,61440
-0.043322,61500
-0.039041,61560
-0.068806,61620
-0.057468,61680
-0.042005,61740
-0.069761,61800
-0.073821,61860
-0.089347,61920
-0.069164,61980
-0.05026,62040
-0.067502,62100
-0.116819,62160
-0.110285,62220
-0.091854,62280
-0.077227,62340
-0.081384,62400
-0.107258,62460
-0.145522,62520
-0.114964,62580
-0.151386,62640
-0.099474,62700
-0.060354,62760
-0.041007,62820
-0.056713,62880
-0.101096,62940
-0.152817,63000
-0.173871,63060
-0.081862,63120
-0.16772,63180
0.021542,63240
0.031391,63300
-0.057835,63360
-0.122143,63420
-0.106483,63480
-0.031741,63540
-0.048835,63600
-0.103729,63660
-0.133039,63720
-0.135434,63780
-0.120938,63840
-0.132605,63900
-0.147432,63960
-0.161279,64020
-0.159916,64080
-0.147434,64140
-0.147729,64200
-0.152576,64260
-0.147128,64320
-0.133864,64380
-0.165225,64440
-0.160947,64500
-0.151275,64560
-0.143473,64620
-0.151439,64680
-0.168461,64740
-0.167335,64800
-0.169364,64860
-0.145384,64920
-0.129022,64980
-0.140583,65040
-0.176878,65100
-0.223892,65160
-0.226395,65220
-0.226556,65280
-0.210191,65340
-0.179165,65400
-0.157112,65460
-0.154721,65520
-0.170352,65580
-0.15775,65640
-0.155132,65700
-0.200487,65760
-0.261833,65820
-0.275717,65880
-0.26163,65940
-0.25847,66000
-0.270679,66060
-0.230952,66120
-0.226427,66180
-0.236969,66240
-0.24798,66300
-0.259019,66360
-0.233933,66420
-0.231662,66480
-0.232409,66540
-0.258483,66600
-0.236251,66660
-0.237443,66720
-0.219765,66780
-0.275834,66840
-0.28493,66900
-0.289132,66960
-0.308405,67020
-0.311938,67080
-0.371324,67140
-0.338448,67200
-0.291502,67260
-0.295312,67320
-0.222634,67380
-0.253799,67440
-0.266187,67500
-0.261997,67560
-0.226892,67620
-0.231802,67680
-0.267186,67740
-0.27112,67800
-0.266435,67860
-0.238643,67920
-0.234686,67980
-0.254132,68040
-0.234799,68100
-0.226058,68160
-0.248683,68220
-0.263639,68280
-0.219374,68340
-0.2019,68400
-0.205245,68460
-0.238557,68520
-0.241252,68580
-0.252845,68640
-0.253937,68700
-0.232545,68760
-0.215588,68820
-0.202904,68880
-0.208512,68940
-0.205424,69000
-0.190238,69060
-0.217197,69120
-0.230526,69180
-0.220006,69240
-0.232018,69300
-0.23889,69360
-0.21675,69420
-0.228254,69480
-0.246103,69540
-0.231924,69600
-0.249543,69660
-0.246808,69720
-0.229357,69780
-0.202128,69840
-0.207421,69900
-0.223004,69960
-0.260825,70020
-0.245387,70080
-0.235821,70140
-0.252135,70200
-0.262814,70260
-0.258258,70320
-0.262459,70380
-0.259775,70440
-0.283665,70500
-0.282843,70560
-0.323314,70620
-0.292055,70680
-0.243951,70740
-0.264159,70800
-0.277626,70860
-0.270625,70920
-0.27102,70980
-0.252135,71040
-0.252507,71100
-0.25991,71160
-0.262318,71220
-0.267604,71280
-0.249169,71340
-0.256721,71400
-0.27307,71460
-0.241609,71520
-0.22925,71580
-0.208664,71640
-0.203757,71700
-0.251076,71760
-0.242361,71820
-0.263444,71880
-0.271889,71940
-0.26474,72000
-0.259703,72060
-0.215603,72120
-0.183461,72180
-0.184867,72240
-0.182739,72300
-0.18571,72360
-0.181746,72420
-0.180275,72480
-0.190117,72540
-0.179133,72600
-0.167092,72660
-0.145759,72720
-0.156961,72780
-0.163377,72840
-0.167355,72900
-0.169064,72960
-0.1807,73020
-0.168904,73080
-0.163214,73140
-0.178784,73200
-0.147409,73260
-0.180632,73320
-0.19808,73380
-0.193604,73440
-0.151141,73500
-0.130244,73560
-0.16308,73620
-0.192463,73680
-0.21107,73740
-0.23316,73800
-0.239964,73860
-0.215726,73920
-0.189062,73980
-0.190005,74040
-0.185105,74100
-0.207785,74160
-0.25307,74220
-0.224927,74280
-0.17626,74340
-0.173429,74400
-0.185648,74460
-0.209063,74520
-0.181839,74580
-0.191112,74640
-0.223649,74700
-0.150407,74760
-0.129554,74820
-0.187222,74880
-0.201136,74940
-0.201398,75000
-0.189519,75060
-0.148948,75120
-0.096165,75180
-0.053584,75240
-0.030674,75300
-0.010694,75360
0.007041,75420
0.043136,75480
-0.042546,75540
-0.090204,75600
-0.047272,75660
-0.015124,75720
0.034788,75780
0.017784,75840
0.01558,75900
0.052742,75960
0.012538,76020
-0.012702,76080
-0.00917,76140
-0.070109,76200
-0.149932,76260
-0.14894,76320
-0.148465,76380
-0.156902,76440
-0.145556,76500
-0.107114,76560
-0.083799,76620
-0.115749,76680
-0.110571,76740
-0.126162,76800
-0.147461,76860
-0.109281,76920
-0.020638,76980
0.011151,77040
0.033642,77100
0.061626,77160
0.015859,77220
0.000396,77280
0.016038,77340
-0.000862,77400
-0.01255,77460
-0.065024,77520
-0.11101,77580
-0.075771,77640
-0.105934,77700
-0.160483,77760
-0.173711,77820
-0.215638,77880
-0.205868,77940
-0.159107,78000
-0.132677,78060
-0.112508,78120
-0.13912,78180
-0.140777,78240
-0.087515,78300
-0.081488,78360
-0.076874,78420
-0.092606,78480
-0.074527,78540
-0.090559,78600
-0.110893,78660
-0.139723,78720
-0.155318,78780
-0.115315,78840
-0.091175,78900
-0.063582,78960
-0.051175,79020
-0.051238,79080
-0.052093,79140
-0.059002,79200
-0.122876,79260
-0.130464,79320
-0.111673,79380
-0.078059,79440
-0.090623,79500
-0.085329,79560
-0.088036,79620
-0.042334,79680
-0.032663,79740
-0.053648,79800
-0.001642,79860
-0.069848,79920
-0.229984,79980
-0.193754,80040
-0.135269,80100
-0.065914,80160
0.003157,80220
-0.025312,80280
-0.039683,80340
-0.146276,80400
-0.220702,80460
-0.447407,80520
-0.588156,80580
-0.540661,80640
-0.442951,80700
-0.162177,80760
0.068087,80820
0.126225,80880
0.187967,80940
0.325556,81000
0.142973,81060
0.176462,81120
0.003038,81180
-0.166742,81240
-0.119707,81300
-0.039879,81360
-0.164776,81420
-0.12619,81480
-0.065038,81540
-0.127902,81600
-0.074167,81660
-0.029913,81720
-0.100918,81780
-0.153377,81840
-0.119249,81900
-0.163377,81960
-0.270321,82020
-0.182129,82080
-0.139966,82140
-0.225398,82200
-0.2725,82260
-0.170056,82320
-0.172004,82380
-0.249888,82440
-0.195098,82500
-0.192857,82560
-0.212681,82620
-0.157058,82680
-0.26266,82740
-0.193659,82800
-0.111666,82860
-0.109527,82920
-0.108387,82980
-0.151593,83040
-0.155557,83100
-0.141049,83160
-0.08356,83220
-0.014391,83280
-0.037314,83340
-0.073489,83400
-0.11928,83460
-0.026711,83520
-0.02709,83580
-0.031114,83640
-0.068701,83700
-0.103067,83760
-0.181524,83820
-0.199573,83880
-0.179317,83940
-0.197928,84000
-0.212052,84060
-0.193603,84120
-0.165035,84180
-0.071319,84240
-0.070747,84300
-0.087291,84360
-0.055266,84420
-0.033981,84480
-0.099021,84540
-0.128725,84600
-0.147319,84660
-0.165241,84720
-0.096086,84780
-0.089431,84840
-0.135949,84900
-0.107083,84960
-0.096365,85020
-0.12552,85080
-0.137574,85140
-0.101228,85200
-0.078985,85260
-0.113495,85320
-0.099661,85380
-0.077331,85440
-0.053661,85500
-0.049265,85560
-0.112349,85620
-0.116311,85680
-0.113036,85740
-0.08627,85800
-0.093272,85860
-0.041497,85920
-0.093763,85980
-0.089596,86040
0.068588,86100
0.004104,86160
-0.131398,86220
-0.164287,86280
-0.164287,86340
