MagnetometerDeviceID,SampleDateTime,GeoBfieldMeasureNorth,GeoBfieldMeasureEast,GeoBfieldMeasureVertical
50122,3/23/2023 12:00:00 AM,21999.58,-472.27,44504.71
50122,3/23/2023 12:00:01 AM,21999.59,-472.26,44504.76
50122,3/23/2023 12:00:02 AM,21999.61,-472.24,44504.68
50122,3/23/2023 12:00:03 AM,21999.64,-472.22,44504.68
50122,3/23/2023 12:00:04 AM,21999.59,-472.27,44504.68
50122,3/23/2023 12:00:05 AM,21999.61,-472.24,44504.71
50122,3/23/2023 12:00:06 AM,21999.63,-472.22,44504.64
50122,3/23/2023 12:00:07 AM,21999.58,-472.25,44504.59
50122,3/23/2023 12:00:08 AM,21999.58,-472.25,44504.63
50122,3/23/2023 12:00:09 AM,21999.57,-472.29,44504.74
50122,3/23/2023 12:00:10 AM,21999.57,-472.26,44504.67
50122,3/23/2023 12:00:11 AM,21999.58,-472.25,44504.64
50122,3/23/2023 12:00:12 AM,21999.53,-472.33,44504.71
50122,3/23/2023 12:00:13 AM,21999.56,-472.31,44504.78
50122,3/23/2023 12:00:14 AM,21999.54,-472.30,44504.68
50122,3/23/2023 12:00:15 AM,21999.57,-472.24,44504.64
50122,3/23/2023 12:00:16 AM,21999.55,-472.29,44504.68
50122,3/23/2023 12:00:17 AM,21999.56,-472.28,44504.73
50122,3/23/2023 12:00:18 AM,21999.56,-472.27,44504.64
50122,3/23/2023 12:00:19 AM,21999.57,-472.23,44504.61
50122,3/23/2023 12:00:20 AM,21999.53,-472.30,44504.67
50122,3/23/2023 12:00:21 AM,21999.55,-472.30,44504.75
50122,3/23/2023 12:00:22 AM,21999.57,-472.29,44504.68
50122,3/23/2023 12:00:23 AM,21999.54,-472.29,44504.66
50122,3/23/2023 12:00:24 AM,21999.54,-472.31,44504.70
50122,3/23/2023 12:00:25 AM,21999.54,-472.30,44504.76
50122,3/23/2023 12:00:26 AM,21999.55,-472.29,44504.67
50122,3/23/2023 12:00:27 AM,21999.54,-472.30,44504.63
50122,3/23/2023 12:00:28 AM,21999.56,-472.30,44504.67
50122,3/23/2023 12:00:29 AM,21999.55,-472.30,44504.73
50122,3/23/2023 12:00:30 AM,21999.58,-472.27,44504.66
50122,3/23/2023 12:00:31 AM,21999.57,-472.28,44504.66
50122,3/23/2023 12:00:32 AM,21999.54,-472.35,44504.68
50122,3/23/2023 12:00:33 AM,21999.54,-472.37,44504.74
50122,3/23/2023 12:00:34 AM,21999.56,-472.31,44504.64
50122,3/23/2023 12:00:35 AM,21999.55,-472.32,44504.63
50122,3/23/2023 12:00:36 AM,21999.54,-472.36,44504.65
50122,3/23/2023 12:00:37 AM,21999.55,-472.36,44504.71
50122,3/23/2023 12:00:38 AM,21999.58,-472.34,44504.64
50122,3/23/2023 12:00:39 AM,21999.56,-472.35,44504.60
50122,3/23/2023 12:00:40 AM,21999.56,-472.37,44504.66
50122,3/23/2023 12:00:41 AM,21999.56,-472.36,44504.76
50122,3/23/2023 12:00:42 AM,21999.58,-472.35,44504.70
50122,3/23/2023 12:00:43 AM,21999.56,-472.38,44504.68
50122,3/23/2023 12:00:44 AM,21999.57,-472.40,44504.72
50122,3/23/2023 12:00:45 AM,21999.58,-472.39,44504.79
50122,3/23/2023 12:00:46 AM,21999.61,-472.33,44504.70
50122,3/23/2023 12:00:47 AM,21999.58,-472.36,44504.68
50122,3/23/2023 12:00:48 AM,21999.57,-472.40,44504.72
50122,3/23/2023 12:00:49 AM,21999.56,-472.41,44504.79
50122,3/23/2023 12:00:50 AM,21999.58,-472.39,44504.72
50122,3/23/2023 12:00:51 AM,21999.60,-472.37,44504.72
50122,3/23/2023 12:00:52 AM,21999.56,-472.40,44504.77
50122,3/23/2023 12:00:53 AM,21999.59,-472.40,44504.85
50122,3/23/2023 12:00:54 AM,21999.63,-472.37,44504.75
50122,3/23/2023 12:00:55 AM,21999.61,-472.36,44504.73
50122,3/23/2023 12:00:56 AM,21999.60,-472.40,44504.75
50122,3/23/2023 12:00:57 AM,21999.58,-472.40,44504.80
50122,3/23/2023 12:00:58 AM,21999.60,-472.38,44504.74
50122,3/23/2023 12:00:59 AM,21999.63,-472.36,44504.71
50122,3/23/2023 12:01:00 AM,21999.59,-472.42,44504.75
50122,3/23/2023 12:01:01 AM,21999.63,-472.41,44504.83
50122,3/23/2023 12:01:02 AM,21999.61,-472.42,44504.77
50122,3/23/2023 12:01:03 AM,21999.63,-472.38,44504.77
50122,3/23/2023 12:01:04 AM,21999.62,-472.44,44504.79
50122,3/23/2023 12:01:05 AM,21999.61,-472.46,44504.85
50122,3/23/2023 12:01:06 AM,21999.62,-472.42,44504.78
50122,3/23/2023 12:01:07 AM,21999.62,-472.41,44504.71
50122,3/23/2023 12:01:08 AM,21999.62,-472.42,44504.73
50122,3/23/2023 12:01:09 AM,21999.59,-472.42,44504.78
50122,3/23/2023 12:01:10 AM,21999.60,-472.39,44504.69
50122,3/23/2023 12:01:11 AM,21999.61,-472.36,44504.64
50122,3/23/2023 12:01:12 AM,21999.60,-472.39,44504.68
50122,3/23/2023 12:01:13 AM,21999.60,-472.39,44504.77
50122,3/23/2023 12:01:14 AM,21999.61,-472.37,44504.69
50122,3/23/2023 12:01:15 AM,21999.62,-472.35,44504.66
50122,3/23/2023 12:01:16 AM,21999.63,-472.42,44504.68
50122,3/23/2023 12:01:17 AM,21999.64,-472.41,44504.75
50122,3/23/2023 12:01:18 AM,21999.62,-472.38,44504.62
50122,3/23/2023 12:01:19 AM,21999.63,-472.37,44504.58
50122,3/23/2023 12:01:20 AM,21999.59,-472.41,44504.63
50122,3/23/2023 12:01:21 AM,21999.60,-472.41,44504.72
50122,3/23/2023 12:01:22 AM,21999.59,-472.38,44504.65
50122,3/23/2023 12:01:23 AM,21999.59,-472.39,44504.66
50122,3/23/2023 12:01:24 AM,21999.59,-472.42,44504.70
50122,3/23/2023 12:01:25 AM,21999.59,-472.43,44504.74
50122,3/23/2023 12:01:26 AM,21999.57,-472.42,44504.68
50122,3/23/2023 12:01:27 AM,21999.60,-472.37,44504.69
50122,3/23/2023 12:01:28 AM,21999.60,-472.42,44504.67
50122,3/23/2023 12:01:29 AM,21999.58,-472.44,44504.71
50122,3/23/2023 12:01:30 AM,21999.61,-472.41,44504.63
50122,3/23/2023 12:01:31 AM,21999.61,-472.40,44504.61
50122,3/23/2023 12:01:32 AM,21999.61,-472.43,44504.62
50122,3/23/2023 12:01:33 AM,21999.59,-472.46,44504.71
50122,3/23/2023 12:01:34 AM,21999.60,-472.47,44504.64
50122,3/23/2023 12:01:35 AM,21999.63,-472.43,44504.62
50122,3/23/2023 12:01:36 AM,21999.61,-472.49,44504.66
50122,3/23/2023 12:01:37 AM,21999.60,-472.52,44504.79
50122,3/23/2023 12:01:38 AM,21999.65,-472.48,44504.67
50122,3/23/2023 12:01:39 AM,21999.64,-472.48,44504.66
50122,3/23/2023 12:01:40 AM,21999.64,-472.49,44504.72
50122,3/23/2023 12:01:41 AM,21999.64,-472.47,44504.79
50122,3/23/2023 12:01:42 AM,21999.66,-472.47,44504.73
50122,3/23/2023 12:01:43 AM,21999.69,-472.46,44504.71
