GICDeviceID,SampleDateTime,GICMeasured
10623,8/11/2024 6:38:01 AM,0.45
10623,8/11/2024 6:42:31 AM,-0.15
10623,8/11/2024 7:33:01 AM,0.35
10623,8/11/2024 9:37:01 AM,-0.15
10623,8/11/2024 11:36:31 AM,0.35
10623,8/11/2024 11:54:01 AM,-0.25
10623,8/11/2024 11:57:01 AM,0.25
10623,8/11/2024 2:00:31 PM,-0.25
10623,8/11/2024 2:03:01 PM,0.25
10623,8/11/2024 3:00:31 PM,0.85
10623,8/11/2024 3:01:31 PM,0.25
10623,8/11/2024 5:53:01 PM,-0.35
10623,8/11/2024 6:03:31 PM,0.15
10623,8/11/2024 8:21:01 PM,-0.45
10623,8/11/2024 8:40:31 PM,0.15
10623,8/11/2024 8:51:01 PM,-0.35
10623,8/11/2024 9:14:01 PM,0.15
10623,8/11/2024 9:27:01 PM,-0.35
10623,8/11/2024 9:30:31 PM,0.15
10623,8/11/2024 9:35:31 PM,-0.35
10623,8/12/2024 12:17:31 AM,-0.95
10623,8/12/2024 12:20:01 AM,-0.45
10623,8/12/2024 12:32:31 AM,0.05
10623,8/12/2024 12:38:01 AM,-0.45
10623,8/12/2024 1:59:01 AM,0.05
10623,8/12/2024 2:28:31 AM,-0.45
10623,8/12/2024 3:00:31 AM,0.05
10623,8/12/2024 3:05:31 AM,-0.45
10623,8/12/2024 3:43:01 AM,0.05
10623,8/12/2024 4:25:01 AM,-0.45
10623,8/12/2024 5:11:01 AM,0.05
10623,8/12/2024 6:10:31 AM,0.55
10623,8/12/2024 6:16:01 AM,0.05
10623,8/12/2024 6:17:31 AM,-0.45
10623,8/12/2024 6:24:31 AM,0.05
10623,8/12/2024 6:27:01 AM,0.55
10623,8/12/2024 6:38:31 AM,0.05
10623,8/12/2024 6:59:01 AM,0.55
10623,8/12/2024 7:12:31 AM,0.05
10623,8/12/2024 8:22:01 AM,0.55
10623,8/12/2024 8:34:01 AM,0.05
10623,8/12/2024 8:46:31 AM,0.95
10623,8/12/2024 8:50:01 AM,0.35
10623,8/12/2024 10:42:01 AM,-0.15
10623,8/12/2024 11:23:31 AM,0.35
10623,8/12/2024 11:56:01 AM,-0.15
10623,8/12/2024 12:18:31 PM,-0.65
10623,8/12/2024 12:24:31 PM,-0.15
10623,8/12/2024 12:47:31 PM,0.35
10623,8/12/2024 12:58:01 PM,-0.15
10623,8/12/2024 1:05:01 PM,0.15
10623,8/12/2024 1:23:01 PM,-0.35
10623,8/12/2024 1:29:01 PM,0.15
10623,8/12/2024 1:34:01 PM,0.65
10623,8/12/2024 1:36:01 PM,0.15
10623,8/12/2024 2:05:01 PM,-0.05
10623,8/12/2024 2:32:31 PM,0.45
10623,8/12/2024 2:46:01 PM,-0.05
10623,8/12/2024 2:54:01 PM,0.45
10623,8/12/2024 3:05:01 PM,0.35
10623,8/12/2024 3:44:31 PM,-0.25
10623,8/12/2024 3:45:01 PM,0.25
10623,8/12/2024 6:07:31 PM,-0.25
10623,8/12/2024 8:05:01 PM,-0.15
10623,8/12/2024 9:05:01 PM,-0.25
10623,8/13/2024 12:05:01 AM,-0.65
10623,8/13/2024 12:22:01 AM,-0.15
10623,8/13/2024 4:05:01 AM,-0.05
10623,8/13/2024 7:05:01 AM,0.15
10623,8/13/2024 9:05:01 AM,-0.05
10623,8/13/2024 12:05:01 PM,0.05
10623,8/13/2024 1:05:01 PM,-0.05
10623,8/13/2024 6:05:01 PM,-0.15
10623,8/13/2024 11:51:31 PM,-0.65
