GICDeviceID,SampleDateTime,GICMeasured
10617,4/9/2022 12:54:03 AM,-1.20
10617,4/9/2022 1:54:03 AM,-1.20
10617,4/9/2022 2:54:03 AM,-1.20
10617,4/9/2022 3:54:03 AM,-1.20
10617,4/9/2022 4:54:03 AM,-1.10
10617,4/9/2022 5:54:03 AM,-1.20
10617,4/9/2022 6:54:03 AM,-1.20
10617,4/9/2022 7:54:03 AM,-1.20
10617,4/9/2022 8:54:03 AM,-1.10
10617,4/9/2022 9:54:03 AM,-1.30
10617,4/9/2022 10:54:03 AM,-1.20
10617,4/9/2022 11:54:03 AM,-1.20
10617,4/9/2022 12:54:03 PM,-1.40
10617,4/9/2022 1:54:03 PM,-1.40
10617,4/9/2022 2:54:03 PM,-1.30
10617,4/9/2022 3:54:03 PM,-1.30
10617,4/9/2022 4:54:03 PM,-1.30
10617,4/9/2022 5:54:03 PM,-1.30
10617,4/9/2022 6:54:03 PM,-1.30
10617,4/9/2022 7:54:03 PM,-1.20
10617,4/9/2022 8:54:03 PM,-1.20
10617,4/9/2022 9:54:03 PM,-1.20
10617,4/9/2022 10:54:03 PM,-1.10
10617,4/9/2022 11:54:03 PM,-1.10
