GICDeviceID,SampleDateTime,GICMeasured
10094,10/10/2024 12:11:06 AM,-0.60
10094,10/10/2024 1:11:06 AM,-0.20
10094,10/10/2024 2:11:06 AM,-1.20
10094,10/10/2024 3:11:05 AM,0.30
10094,10/10/2024 4:11:06 AM,-0.60
10094,10/10/2024 5:11:07 AM,-0.50
10094,10/10/2024 6:11:06 AM,-0.50
10094,10/10/2024 7:11:06 AM,-1.00
10094,10/10/2024 8:11:06 AM,-0.30
10094,10/10/2024 9:11:06 AM,-0.70
10094,10/10/2024 10:11:07 AM,-0.70
10094,10/10/2024 11:11:07 AM,-0.20
10094,10/10/2024 12:11:07 PM,0.00
10094,10/10/2024 1:11:07 PM,-0.50
10094,10/10/2024 2:11:07 PM,-0.60
10094,10/10/2024 3:11:07 PM,-0.20
10094,10/10/2024 4:11:07 PM,0.40
10094,10/10/2024 5:11:07 PM,-1.50
10094,10/10/2024 6:11:07 PM,-2.20
10094,10/10/2024 7:11:07 PM,0.10
10094,10/10/2024 8:11:07 PM,0.50
10094,10/10/2024 9:11:07 PM,-1.00
10094,10/10/2024 10:11:07 PM,1.90
10094,10/10/2024 10:16:03 PM,-0.30
10094,10/10/2024 10:34:26 PM,-1.50
10094,10/10/2024 11:34:23 PM,-9.80
10094,10/11/2024 12:34:23 AM,-0.60
10094,10/11/2024 1:34:23 AM,-1.20
10094,10/11/2024 2:34:23 AM,-0.90
10094,10/11/2024 3:34:23 AM,0.00
10094,10/11/2024 4:34:24 AM,-2.40
10094,10/11/2024 5:34:24 AM,-1.70
10094,10/11/2024 6:34:24 AM,-0.60
10094,10/11/2024 7:34:24 AM,-0.60
10094,10/11/2024 8:34:24 AM,-1.00
10094,10/11/2024 9:34:24 AM,1.10
10094,10/11/2024 10:34:24 AM,0.20
10094,10/11/2024 11:34:24 AM,-0.80
10094,10/11/2024 12:34:25 PM,-0.10
10094,10/11/2024 1:34:24 PM,-2.00
10094,10/11/2024 2:34:24 PM,-0.20
10094,10/11/2024 3:34:24 PM,0.80
10094,10/11/2024 4:34:25 PM,0.70
10094,10/11/2024 5:34:25 PM,1.10
10094,10/11/2024 6:34:25 PM,0.70
10094,10/11/2024 7:34:25 PM,0.30
10094,10/11/2024 8:34:25 PM,0.50
10094,10/11/2024 9:34:25 PM,0.80
10094,10/11/2024 10:34:25 PM,0.60
10094,10/11/2024 11:34:25 PM,-0.10
