GICDeviceID,SampleDateTime,GICMeasured
10223,11/3/2021 3:05:00 PM,1.65
10223,11/3/2021 3:07:00 PM,1.55
10223,11/3/2021 3:11:00 PM,1.44
10223,11/3/2021 3:17:00 PM,1.34
10223,11/3/2021 4:00:00 PM,1.44
10223,11/3/2021 4:18:00 PM,1.54
10223,11/3/2021 4:26:00 PM,1.41
10223,11/3/2021 4:26:00 PM,1.09
10223,11/3/2021 4:27:00 PM,1.51
10223,11/3/2021 4:27:00 PM,1.61
10223,11/3/2021 5:43:00 PM,1.50
10223,11/3/2021 5:46:00 PM,1.61
10223,11/3/2021 6:36:00 PM,1.51
10223,11/3/2021 6:45:00 PM,1.40
10223,11/3/2021 7:02:00 PM,1.30
10223,11/3/2021 7:08:00 PM,1.40
10223,11/3/2021 7:37:00 PM,1.50
10223,11/3/2021 8:25:00 PM,1.40
10223,11/3/2021 9:20:00 PM,1.50
10223,11/3/2021 10:15:00 PM,1.40
10223,11/3/2021 10:34:00 PM,1.51
10223,11/3/2021 10:57:00 PM,1.41
10223,11/3/2021 11:46:00 PM,1.51
10223,11/3/2021 11:48:00 PM,1.62
10223,11/3/2021 11:51:00 PM,1.51
10223,11/3/2021 11:55:00 PM,1.39
10223,11/3/2021 11:59:00 PM,1.50
10223,11/3/2021 11:59:00 PM,1.62
10223,11/4/2021 12:01:00 AM,1.75
10223,11/4/2021 12:05:00 AM,1.63
10223,11/4/2021 12:07:00 AM,1.52
10223,11/4/2021 12:08:00 AM,1.40
10223,11/4/2021 12:13:00 AM,1.51
10223,11/4/2021 12:15:00 AM,1.61
10223,11/4/2021 12:25:00 AM,1.48
10223,11/4/2021 12:35:00 AM,1.59
10223,11/4/2021 12:41:00 AM,1.39
10223,11/4/2021 12:46:00 AM,1.29
10223,11/4/2021 12:49:00 AM,1.18
10223,11/4/2021 12:56:00 AM,1.31
10223,11/4/2021 1:00:00 AM,1.41
10223,11/4/2021 1:08:00 AM,1.51
10223,11/4/2021 1:14:00 AM,1.41
10223,11/4/2021 1:41:00 AM,1.31
10223,11/4/2021 1:55:00 AM,1.41
10223,11/4/2021 2:06:00 AM,1.31
10223,11/4/2021 2:08:00 AM,1.21
10223,11/4/2021 2:09:00 AM,1.08
10223,11/4/2021 2:10:00 AM,0.96
10223,11/4/2021 2:12:00 AM,1.07
10223,11/4/2021 2:13:00 AM,1.20
10223,11/4/2021 2:16:00 AM,1.31
10223,11/4/2021 2:17:00 AM,1.41
10223,11/4/2021 2:18:00 AM,1.54
10223,11/4/2021 2:19:00 AM,1.69
10223,11/4/2021 2:19:00 AM,1.80
10223,11/4/2021 2:20:00 AM,1.91
10223,11/4/2021 2:21:00 AM,2.06
10223,11/4/2021 2:22:00 AM,2.17
10223,11/4/2021 2:25:00 AM,2.04
10223,11/4/2021 2:26:00 AM,1.94
10223,11/4/2021 2:26:00 AM,1.84
10223,11/4/2021 2:27:00 AM,1.73
10223,11/4/2021 2:29:00 AM,1.63
10223,11/4/2021 2:39:00 AM,1.53
10223,11/4/2021 2:55:00 AM,1.43
10223,11/4/2021 3:00:00 AM,1.53
10223,11/4/2021 3:02:00 AM,1.42
10223,11/4/2021 3:05:00 AM,1.52
10223,11/4/2021 3:14:00 AM,1.42
10223,11/4/2021 3:16:00 AM,1.52
10223,11/4/2021 3:16:00 AM,1.64
10223,11/4/2021 3:17:00 AM,1.75
10223,11/4/2021 3:19:00 AM,1.65
10223,11/4/2021 3:27:00 AM,1.54
10223,11/4/2021 3:29:00 AM,1.44
10223,11/4/2021 3:36:00 AM,1.54
10223,11/4/2021 3:48:00 AM,1.64
10223,11/4/2021 3:49:00 AM,1.74
10223,11/4/2021 3:50:00 AM,1.87
10223,11/4/2021 3:56:00 AM,1.76
10223,11/4/2021 3:57:00 AM,1.66
10223,11/4/2021 3:58:00 AM,1.56
10223,11/4/2021 4:14:00 AM,1.46
10223,11/4/2021 4:32:00 AM,1.56
10223,11/4/2021 4:38:00 AM,1.46
10223,11/4/2021 5:29:00 AM,1.56
10223,11/4/2021 5:37:00 AM,1.46
10223,11/4/2021 7:39:00 AM,1.26
10223,11/4/2021 8:13:00 AM,1.36
10223,11/4/2021 10:01:00 AM,1.56
10223,11/4/2021 10:06:00 AM,1.46
10223,11/4/2021 10:16:00 AM,1.56
10223,11/4/2021 10:24:00 AM,1.66
10223,11/4/2021 10:26:00 AM,1.56
10223,11/4/2021 3:48:00 PM,1.66
10223,11/4/2021 4:03:00 PM,1.56
10223,11/4/2021 5:04:00 PM,1.68
10223,11/4/2021 5:13:00 PM,1.58
10223,11/4/2021 9:57:00 PM,1.38
10223,11/4/2021 10:03:00 PM,1.48
10223,11/4/2021 10:05:00 PM,1.38
10223,11/4/2021 10:08:00 PM,1.48
