MagnetometerDeviceID,SampleDateTime,GeoBfieldMeasureNorth,GeoBfieldMeasureEast,GeoBfieldMeasureVertical
50106,5/2/2024 12:00:00 AM,22306.57,-1499.48,44692.93
50106,5/2/2024 12:00:01 AM,22306.56,-1499.51,44692.94
50106,5/2/2024 12:00:02 AM,22306.55,-1499.51,44693.00
50106,5/2/2024 12:00:03 AM,22306.51,-1499.51,44692.96
50106,5/2/2024 12:00:04 AM,22306.51,-1499.51,44692.93
50106,5/2/2024 12:00:05 AM,22306.51,-1499.53,44692.92
50106,5/2/2024 12:00:06 AM,22306.50,-1499.55,44692.94
50106,5/2/2024 12:00:07 AM,22306.44,-1499.56,44692.91
50106,5/2/2024 12:00:08 AM,22306.45,-1499.55,44692.93
50106,5/2/2024 12:00:09 AM,22306.44,-1499.54,44692.91
50106,5/2/2024 12:00:10 AM,22306.41,-1499.53,44692.92
50106,5/2/2024 12:00:11 AM,22306.39,-1499.55,44692.90
50106,5/2/2024 12:00:12 AM,22306.36,-1499.55,44692.89
50106,5/2/2024 12:00:13 AM,22306.35,-1499.54,44692.90
50106,5/2/2024 12:00:14 AM,22306.32,-1499.55,44692.92
50106,5/2/2024 12:00:15 AM,22306.28,-1499.57,44692.91
50106,5/2/2024 12:00:16 AM,22306.29,-1499.55,44692.93
50106,5/2/2024 12:00:17 AM,22306.29,-1499.58,44692.88
50106,5/2/2024 12:00:18 AM,22306.26,-1499.56,44692.90
50106,5/2/2024 12:00:19 AM,22306.23,-1499.59,44692.85
50106,5/2/2024 12:00:20 AM,22306.21,-1499.58,44692.84
50106,5/2/2024 12:00:21 AM,22306.20,-1499.57,44692.83
50106,5/2/2024 12:00:22 AM,22306.19,-1499.61,44692.83
50106,5/2/2024 12:00:23 AM,22306.15,-1499.63,44692.83
50106,5/2/2024 12:00:24 AM,22306.12,-1499.64,44692.83
50106,5/2/2024 12:00:25 AM,22306.11,-1499.66,44692.85
50106,5/2/2024 12:00:26 AM,22306.10,-1499.67,44692.85
50106,5/2/2024 12:00:27 AM,22306.07,-1499.69,44692.86
50106,5/2/2024 12:00:28 AM,22306.06,-1499.71,44692.88
50106,5/2/2024 12:00:29 AM,22306.04,-1499.74,44692.85
50106,5/2/2024 12:00:30 AM,22306.01,-1499.71,44692.82
50106,5/2/2024 12:00:31 AM,22305.95,-1499.74,44692.79
50106,5/2/2024 12:00:32 AM,22305.96,-1499.74,44692.80
50106,5/2/2024 12:00:33 AM,22305.95,-1499.75,44692.83
50106,5/2/2024 12:00:34 AM,22305.95,-1499.77,44692.83
50106,5/2/2024 12:00:35 AM,22305.91,-1499.78,44692.83
50106,5/2/2024 12:00:36 AM,22305.91,-1499.78,44692.83
50106,5/2/2024 12:00:37 AM,22305.89,-1499.78,44692.82
50106,5/2/2024 12:00:38 AM,22305.88,-1499.79,44692.83
50106,5/2/2024 12:00:39 AM,22305.86,-1499.82,44692.80
50106,5/2/2024 12:00:40 AM,22305.84,-1499.83,44692.78
50106,5/2/2024 12:00:41 AM,22305.84,-1499.83,44692.77
50106,5/2/2024 12:00:42 AM,22305.81,-1499.83,44692.77
50106,5/2/2024 12:00:43 AM,22305.79,-1499.85,44692.77
50106,5/2/2024 12:00:44 AM,22305.81,-1499.87,44692.79
50106,5/2/2024 12:00:45 AM,22305.81,-1499.87,44692.77
50106,5/2/2024 12:00:46 AM,22305.78,-1499.89,44692.83
50106,5/2/2024 12:00:47 AM,22305.74,-1499.92,44692.81
50106,5/2/2024 12:00:48 AM,22305.75,-1499.94,44692.83
50106,5/2/2024 12:00:49 AM,22305.76,-1499.94,44692.82
50106,5/2/2024 12:00:50 AM,22305.75,-1499.94,44692.80
50106,5/2/2024 12:00:51 AM,22305.74,-1499.97,44692.80
50106,5/2/2024 12:00:52 AM,22305.75,-1499.97,44692.78
50106,5/2/2024 12:00:53 AM,22305.74,-1500.00,44692.79
50106,5/2/2024 12:00:54 AM,22305.74,-1500.01,44692.81
50106,5/2/2024 12:00:55 AM,22305.72,-1500.02,44692.73
50106,5/2/2024 12:00:56 AM,22305.74,-1500.02,44692.81
50106,5/2/2024 12:00:57 AM,22305.75,-1500.04,44692.77
50106,5/2/2024 12:00:58 AM,22305.73,-1500.04,44692.79
50106,5/2/2024 12:00:59 AM,22305.70,-1500.06,44692.74
50106,5/2/2024 12:01:00 AM,22305.69,-1500.05,44692.77
