GICDeviceID,SampleDateTime,GICMeasured
10649,10/7/2024 12:00:00 AM,4.10
10649,10/7/2024 12:00:12 AM,4.50
10649,10/7/2024 12:00:36 AM,4.20
10649,10/7/2024 12:00:48 AM,4.80
10649,10/7/2024 12:00:54 AM,4.40
10649,10/7/2024 12:01:00 AM,4.70
10649,10/7/2024 12:01:06 AM,4.40
10649,10/7/2024 12:01:18 AM,4.70
10649,10/7/2024 12:01:24 AM,4.20
10649,10/7/2024 12:01:36 AM,4.00
10649,10/7/2024 12:01:42 AM,4.50
10649,10/7/2024 12:02:12 AM,4.20
10649,10/7/2024 12:02:42 AM,4.50
10649,10/7/2024 12:02:54 AM,3.70
10649,10/7/2024 12:03:00 AM,4.10
10649,10/7/2024 12:03:24 AM,4.60
10649,10/7/2024 12:03:30 AM,4.00
10649,10/7/2024 12:03:36 AM,4.40
10649,10/7/2024 12:03:48 AM,4.00
10649,10/7/2024 12:04:00 AM,4.30
10649,10/7/2024 12:04:18 AM,3.90
10649,10/7/2024 12:04:36 AM,4.30
10649,10/7/2024 12:04:48 AM,4.70
10649,10/7/2024 12:05:00 AM,3.90
10649,10/7/2024 12:05:12 AM,4.20
10649,10/7/2024 12:05:18 AM,3.90
10649,10/7/2024 12:05:48 AM,4.90
10649,10/7/2024 12:05:54 AM,4.30
10649,10/7/2024 12:06:06 AM,4.10
10649,10/7/2024 12:06:18 AM,4.30
10649,10/7/2024 12:06:36 AM,3.70
10649,10/7/2024 12:06:42 AM,3.90
10649,10/7/2024 12:06:48 AM,4.40
10649,10/7/2024 12:07:30 AM,4.80
10649,10/7/2024 12:07:36 AM,4.20
10649,10/7/2024 12:07:54 AM,5.10
10649,10/7/2024 12:08:00 AM,4.30
10649,10/7/2024 12:08:18 AM,3.80
10649,10/7/2024 12:08:24 AM,4.30
10649,10/7/2024 12:08:54 AM,4.60
10649,10/7/2024 12:09:00 AM,4.30
10649,10/7/2024 12:09:06 AM,4.60
10649,10/7/2024 12:09:12 AM,3.90
10649,10/7/2024 12:09:18 AM,4.60
10649,10/7/2024 12:09:24 AM,4.20
10649,10/7/2024 12:09:30 AM,4.50
10649,10/7/2024 12:09:36 AM,4.90
10649,10/7/2024 12:09:42 AM,4.30
10649,10/7/2024 12:09:48 AM,3.90
10649,10/7/2024 12:09:54 AM,4.30
10649,10/7/2024 12:10:06 AM,4.00
10649,10/7/2024 12:10:12 AM,4.20
10649,10/7/2024 12:10:18 AM,4.70
10649,10/7/2024 12:10:24 AM,4.00
10649,10/7/2024 12:10:30 AM,4.30
10649,10/7/2024 12:10:36 AM,4.60
10649,10/7/2024 12:10:42 AM,5.40
10649,10/7/2024 12:10:48 AM,4.00
10649,10/7/2024 12:10:54 AM,4.40
10649,10/7/2024 12:11:00 AM,3.60
10649,10/7/2024 12:11:06 AM,4.00
10649,10/7/2024 12:11:18 AM,4.50
10649,10/7/2024 12:11:24 AM,3.90
10649,10/7/2024 12:11:30 AM,4.30
10649,10/7/2024 12:11:42 AM,4.00
10649,10/7/2024 12:11:54 AM,4.20
10649,10/7/2024 12:12:24 AM,4.70
10649,10/7/2024 12:12:30 AM,4.30
10649,10/7/2024 12:12:48 AM,4.60
10649,10/7/2024 12:13:12 AM,4.00
10649,10/7/2024 12:13:18 AM,4.50
10649,10/7/2024 12:13:30 AM,3.80
10649,10/7/2024 12:13:36 AM,4.40
10649,10/7/2024 12:13:48 AM,4.10
10649,10/7/2024 12:14:06 AM,4.70
10649,10/7/2024 12:14:12 AM,3.90
10649,10/7/2024 12:14:18 AM,4.20
10649,10/7/2024 12:14:54 AM,4.50
10649,10/7/2024 12:15:06 AM,4.80
10649,10/7/2024 12:15:12 AM,4.60
10649,10/7/2024 12:15:18 AM,3.80
10649,10/7/2024 12:15:24 AM,4.30
10649,10/7/2024 12:15:36 AM,4.10
10649,10/7/2024 12:15:54 AM,4.60
10649,10/7/2024 12:16:00 AM,3.90
10649,10/7/2024 12:16:06 AM,4.50
10649,10/7/2024 12:16:12 AM,4.10
10649,10/7/2024 12:16:18 AM,4.60
10649,10/7/2024 12:16:24 AM,4.10
10649,10/7/2024 12:16:30 AM,4.50
10649,10/7/2024 12:16:36 AM,4.20
10649,10/7/2024 12:16:54 AM,4.00
10649,10/7/2024 12:17:00 AM,4.30
