GICDeviceID,SampleDateTime,GICMeasured
10432,6/28/2024 12:03:05 AM,-0.83
10432,6/28/2024 12:05:17 AM,-1.10
10432,6/28/2024 12:08:05 AM,-1.36
10432,6/28/2024 12:15:09 AM,-1.07
10432,6/28/2024 12:30:01 AM,-1.35
10432,6/28/2024 12:33:25 AM,-1.09
10432,6/28/2024 12:39:41 AM,-0.84
10432,6/28/2024 12:59:57 AM,-0.85
10432,6/28/2024 1:23:09 AM,-0.59
10432,6/28/2024 1:33:17 AM,-0.34
10432,6/28/2024 1:59:57 AM,-0.52
10432,6/28/2024 2:21:17 AM,-0.79
10432,6/28/2024 2:40:25 AM,-0.51
10432,6/28/2024 2:53:53 AM,-0.80
10432,6/28/2024 2:59:57 AM,-0.60
10432,6/28/2024 3:10:53 AM,-0.91
10432,6/28/2024 3:15:17 AM,-0.62
10432,6/28/2024 3:32:57 AM,-0.90
10432,6/28/2024 3:46:57 AM,-0.62
10432,6/28/2024 3:48:05 AM,-0.89
10432,6/28/2024 3:59:57 AM,-0.72
10432,6/28/2024 4:08:37 AM,-0.45
10432,6/28/2024 4:16:37 AM,-0.19
10432,6/28/2024 4:20:13 AM,-0.45
10432,6/28/2024 4:22:33 AM,-0.73
10432,6/28/2024 4:30:53 AM,-0.47
10432,6/28/2024 4:49:17 AM,-0.18
10432,6/28/2024 4:59:57 AM,-0.29
10432,6/28/2024 5:11:53 AM,-0.56
10432,6/28/2024 5:20:13 AM,-0.31
10432,6/28/2024 5:26:21 AM,-0.05
10432,6/28/2024 5:48:57 AM,-0.32
10432,6/28/2024 5:59:57 AM,-0.37
10432,6/28/2024 6:37:09 AM,-0.62
10432,6/28/2024 6:51:17 AM,-0.37
10432,6/28/2024 7:53:29 AM,-0.12
10432,6/28/2024 9:08:17 AM,0.13
10432,6/28/2024 9:37:09 AM,-0.12
10432,6/28/2024 9:42:53 AM,-0.38
10432,6/28/2024 9:48:05 AM,-0.65
10432,6/28/2024 9:50:13 AM,-0.92
10432,6/28/2024 9:59:53 AM,-0.89
10432,6/28/2024 10:03:41 AM,-0.58
10432,6/28/2024 10:08:09 AM,-0.31
10432,6/28/2024 10:24:21 AM,-0.57
10432,6/28/2024 10:26:53 AM,-0.29
10432,6/28/2024 10:30:21 AM,-0.01
10432,6/28/2024 10:39:09 AM,0.27
10432,6/28/2024 10:45:21 AM,0.02
10432,6/28/2024 10:46:25 AM,0.27
10432,6/28/2024 10:57:53 AM,-0.02
10432,6/28/2024 10:59:53 AM,-0.04
10432,6/28/2024 11:07:49 AM,-0.31
10432,6/28/2024 11:09:33 AM,-0.56
10432,6/28/2024 11:10:45 AM,-0.82
10432,6/28/2024 11:11:41 AM,-1.14
10432,6/28/2024 11:13:33 AM,-1.39
10432,6/28/2024 11:19:45 AM,-1.14
10432,6/28/2024 11:22:49 AM,-0.82
10432,6/28/2024 11:23:33 AM,-1.07
10432,6/28/2024 11:24:13 AM,-1.36
10432,6/28/2024 11:28:25 AM,-1.65
10432,6/28/2024 11:29:21 AM,-1.91
10432,6/28/2024 11:29:29 AM,-2.27
10432,6/28/2024 11:30:21 AM,-1.91
10432,6/28/2024 11:30:53 AM,-1.64
10432,6/28/2024 11:31:41 AM,-1.37
10432,6/28/2024 11:32:53 AM,-1.69
10432,6/28/2024 11:33:53 AM,-1.97
10432,6/28/2024 11:34:41 AM,-1.65
10432,6/28/2024 11:35:29 AM,-1.94
10432,6/28/2024 11:36:53 AM,-2.25
10432,6/28/2024 11:37:53 AM,-2.00
10432,6/28/2024 11:38:21 AM,-2.25
10432,6/28/2024 11:43:25 AM,-2.52
10432,6/28/2024 11:43:49 AM,-2.77
10432,6/28/2024 11:44:29 AM,-2.45
10432,6/28/2024 11:45:05 AM,-2.20
10432,6/28/2024 11:45:33 AM,-1.93
10432,6/28/2024 11:46:01 AM,-1.67
10432,6/28/2024 11:46:37 AM,-1.42
10432,6/28/2024 11:49:05 AM,-1.15
10432,6/28/2024 11:50:25 AM,-0.90
10432,6/28/2024 11:50:41 AM,-1.22
10432,6/28/2024 11:54:21 AM,-0.92
10432,6/28/2024 11:55:05 AM,-1.21
10432,6/28/2024 11:57:05 AM,-0.94
10432,6/28/2024 11:58:09 AM,-0.63
10432,6/28/2024 11:59:41 AM,-0.34
10432,6/28/2024 11:59:57 AM,-0.39
10432,6/28/2024 12:00:41 PM,-0.08
10432,6/28/2024 12:04:49 PM,-0.35
10432,6/28/2024 12:08:17 PM,-0.10
10432,6/28/2024 12:12:21 PM,0.31
10432,6/28/2024 12:13:05 PM,0.04
10432,6/28/2024 12:15:17 PM,-0.21
10432,6/28/2024 12:15:49 PM,0.05
10432,6/28/2024 12:27:17 PM,0.31
10432,6/28/2024 12:32:57 PM,-0.01
10432,6/28/2024 12:36:09 PM,0.25
10432,6/28/2024 12:38:17 PM,0.52
10432,6/28/2024 12:41:29 PM,0.24
10432,6/28/2024 12:46:17 PM,-0.03
10432,6/28/2024 12:49:41 PM,-0.32
10432,6/28/2024 12:53:01 PM,-0.57
10432,6/28/2024 12:55:41 PM,-0.85
10432,6/28/2024 12:58:17 PM,-1.12
10432,6/28/2024 12:59:45 PM,-1.40
10432,6/28/2024 12:59:57 PM,-1.46
10432,6/28/2024 1:00:29 PM,-1.18
10432,6/28/2024 1:01:37 PM,-0.85
10432,6/28/2024 1:02:41 PM,-1.14
10432,6/28/2024 1:03:45 PM,-1.39
10432,6/28/2024 1:05:05 PM,-1.14
10432,6/28/2024 1:08:29 PM,-0.85
10432,6/28/2024 1:11:09 PM,-1.20
10432,6/28/2024 1:11:49 PM,-1.47
10432,6/28/2024 1:12:37 PM,-1.12
10432,6/28/2024 1:16:57 PM,-1.39
10432,6/28/2024 1:19:05 PM,-1.14
10432,6/28/2024 1:21:37 PM,-0.80
10432,6/28/2024 1:25:29 PM,-0.55
10432,6/28/2024 1:25:45 PM,-0.86
10432,6/28/2024 1:27:21 PM,-1.11
10432,6/28/2024 1:28:41 PM,-1.36
10432,6/28/2024 1:29:05 PM,-1.69
10432,6/28/2024 1:29:41 PM,-1.99
10432,6/28/2024 1:35:01 PM,-1.73
10432,6/28/2024 1:37:41 PM,-1.48
10432,6/28/2024 1:40:09 PM,-1.22
10432,6/28/2024 1:44:09 PM,-0.92
10432,6/28/2024 1:49:17 PM,-1.19
10432,6/28/2024 1:53:01 PM,-1.44
10432,6/28/2024 1:59:57 PM,-1.37
10432,6/28/2024 2:05:21 PM,-1.09
10432,6/28/2024 2:08:01 PM,-0.74
10432,6/28/2024 2:19:21 PM,-1.03
10432,6/28/2024 2:22:01 PM,-0.71
10432,6/28/2024 2:23:17 PM,-0.99
10432,6/28/2024 2:24:01 PM,-0.70
10432,6/28/2024 2:31:53 PM,-0.96
10432,6/28/2024 2:33:57 PM,-0.70
10432,6/28/2024 2:39:33 PM,-0.99
10432,6/28/2024 2:46:41 PM,-0.63
10432,6/28/2024 2:54:41 PM,-0.37
10432,6/28/2024 2:59:53 PM,-0.38
10432,6/28/2024 3:05:05 PM,-0.13
10432,6/28/2024 3:14:17 PM,0.18
10432,6/28/2024 3:15:57 PM,-0.09
10432,6/28/2024 3:16:25 PM,-0.39
10432,6/28/2024 3:16:41 PM,-0.12
10432,6/28/2024 3:17:01 PM,0.13
10432,6/28/2024 3:21:53 PM,0.39
10432,6/28/2024 3:24:53 PM,0.11
10432,6/28/2024 3:27:53 PM,-0.18
10432,6/28/2024 3:45:05 PM,-0.45
10432,6/28/2024 3:48:57 PM,-0.18
10432,6/28/2024 3:51:01 PM,-0.45
10432,6/28/2024 3:52:53 PM,-0.18
10432,6/28/2024 3:58:05 PM,-0.47
10432,6/28/2024 3:59:57 PM,-0.53
10432,6/28/2024 4:05:41 PM,-0.26
10432,6/28/2024 4:06:57 PM,-0.53
10432,6/28/2024 4:08:05 PM,-0.27
10432,6/28/2024 4:08:21 PM,-0.53
10432,6/28/2024 4:18:57 PM,-0.82
10432,6/28/2024 4:23:25 PM,-0.56
10432,6/28/2024 4:30:21 PM,-0.88
10432,6/28/2024 4:33:17 PM,-0.50
10432,6/28/2024 4:33:37 PM,-0.75
10432,6/28/2024 4:35:21 PM,-0.47
10432,6/28/2024 4:51:49 PM,-0.73
10432,6/28/2024 4:53:21 PM,-1.06
10432,6/28/2024 4:54:57 PM,-0.77
10432,6/28/2024 4:58:13 PM,-1.07
10432,6/28/2024 4:59:57 PM,-0.97
10432,6/28/2024 5:04:37 PM,-0.70
10432,6/28/2024 5:09:41 PM,-0.95
10432,6/28/2024 5:13:09 PM,-0.69
10432,6/28/2024 5:24:37 PM,-0.96
10432,6/28/2024 5:32:41 PM,-0.70
10432,6/28/2024 5:39:33 PM,-0.99
10432,6/28/2024 5:40:21 PM,-1.24
10432,6/28/2024 5:42:37 PM,-0.97
10432,6/28/2024 5:44:29 PM,-0.71
10432,6/28/2024 5:50:17 PM,-0.43
10432,6/28/2024 5:59:57 PM,-0.42
10432,6/28/2024 6:22:49 PM,-0.75
10432,6/28/2024 6:26:53 PM,-1.01
10432,6/28/2024 6:33:33 PM,-0.75
10432,6/28/2024 6:45:33 PM,-1.01
10432,6/28/2024 6:50:49 PM,-1.27
10432,6/28/2024 6:58:53 PM,-1.00
10432,6/28/2024 6:59:57 PM,-1.12
10432,6/28/2024 7:03:09 PM,-0.87
10432,6/28/2024 7:11:45 PM,-0.51
10432,6/28/2024 7:16:53 PM,-0.23
10432,6/28/2024 7:17:37 PM,-0.50
10432,6/28/2024 7:19:49 PM,-0.21
10432,6/28/2024 7:25:53 PM,-0.47
10432,6/28/2024 7:58:09 PM,-0.18
10432,6/28/2024 7:59:25 PM,-0.43
10432,6/28/2024 8:14:53 PM,-0.71
10432,6/28/2024 8:19:49 PM,-0.44
10432,6/28/2024 8:20:25 PM,-0.69
10432,6/28/2024 8:27:33 PM,-0.44
10432,6/28/2024 8:31:57 PM,-0.70
10432,6/28/2024 8:35:33 PM,-0.43
