:Product:20160301_Fujian_Huangmeishan_220kV_GIC.txt
:Export:2016/08/06 230820  LocalTime
# Prepared by the NCEPU 
# 
# Units GIC_DATA = A
# The positive and negative features of current data represent current direction
#
#       Real-Time GIC Data
#       福建省宁德市寿宁县黄眉山 N27.3675E119.5335
# 

# UT Date           Time
# YR  MO   DA       HHMMSS            GIC_DATA
#-------------------------------------------------------------------------------------------
2016  03  06       054100      0.0087913
2016  03  06       054200      -0.0034055
2016  03  06       054300      -0.056398
2016  03  06       054400      -0.024663
2016  03  06       054500      0.032159
2016  03  06       054600      0.056469
2016  03  06       054700      -0.014588
2016  03  06       054800      -0.068724
2016  03  06       054900      -0.064763
2016  03  06       055000      -0.023448
2016  03  06       055100      -0.011162
2016  03  06       055200      0.038218
2016  03  06       055300      0.053882
2016  03  06       055400      0.10301
2016  03  06       055500      0.12007
2016  03  06       055600      0.12551
2016  03  06       055700      0.15495
2016  03  06       055800      0.15787
2016  03  06       055900      0.14996
2016  03  06       060000      0.14579
2016  03  06       060100      0.12454
2016  03  06       060200      0.1136
2016  03  06       060300      0.091642
2016  03  06       060400      0.064967
2016  03  06       060500      0.045542
2016  03  06       060600      0.055213
2016  03  06       060700      0.0048651
2016  03  06       060800      0.037761
2016  03  06       060900      0.030627
2016  03  06       061000      0.01653
2016  03  06       061100      0.0090347
2016  03  06       061200      -0.0001235
2016  03  06       061300      0.024397
2016  03  06       061400      0.020703
2016  03  06       061500      0.029113
2016  03  06       061600      0.017275
2016  03  06       061700      0.031557
2016  03  06       061800      0.029966
2016  03  06       061900      -0.013232
2016  03  06       062000      -0.03912
2016  03  06       062100      -0.079833
2016  03  06       062200      -0.06602
2016  03  06       062300      -0.078754
2016  03  06       062400      -0.064513
2016  03  06       062500      -0.085642
2016  03  06       062600      -0.097361
2016  03  06       062700      -0.10751
2016  03  06       062800      -0.10793
2016  03  06       062900      -0.13789
2016  03  06       063000      -0.11072
2016  03  06       063100      -0.096755
2016  03  06       063200      -0.091244
2016  03  06       063300      -0.076625
2016  03  06       063400      -0.083101
2016  03  06       063500      -0.11707
2016  03  06       063600      -0.12765
2016  03  06       063700      -0.13635
2016  03  06       063800      -0.16142
2016  03  06       063900      -0.17212
2016  03  06       064000      -0.16655
2016  03  06       064100      -0.083819
2016  03  06       064200      -0.097943
2016  03  06       064300      -0.083881
2016  03  06       064400      -0.099755
2016  03  06       064500      -0.047953
2016  03  06       064600      -0.015358
2016  03  06       064700      -0.021631
2016  03  06       064800      -0.0094618
2016  03  06       064900      -0.0063121
2016  03  06       065000      0.10465
2016  03  06       065100      0.097389
2016  03  06       065200      0.19326
2016  03  06       065300      0.19927
2016  03  06       065400      0.20871
2016  03  06       065500      0.15156
2016  03  06       065600      0.22341
2016  03  06       065700      0.20339
2016  03  06       065800      0.19946
2016  03  06       065900      0.13457
2016  03  06       070000      0.093996
2016  03  06       070100      0.011568
2016  03  06       070200      -0.006406
2016  03  06       070300      -0.07046
2016  03  06       070400      -0.056327
2016  03  06       070500      -0.12965
2016  03  06       070600      -0.21077
2016  03  06       070700      -0.25358
2016  03  06       070800      -0.19961
2016  03  06       070900      -0.17089
2016  03  06       071000      -0.059768
2016  03  06       071100      0.24675
2016  03  06       071200      0.36324
2016  03  06       071300      0.48645
2016  03  06       071400      0.47313
2016  03  06       071500      0.29383
2016  03  06       071600      -0.023854
2016  03  06       071700      -0.19961
2016  03  06       071800      -0.31235
2016  03  06       071900      -0.34546
2016  03  06       072000      -0.36015
2016  03  06       072100      -0.3231
2016  03  06       072200      -0.27019
2016  03  06       072300      -0.2158
2016  03  06       072400      -0.14071
2016  03  06       072500      -0.088333
2016  03  06       072600      -0.015094
2016  03  06       072700      0.0081656
2016  03  06       072800      0.0056011
2016  03  06       072900      0.004069
2016  03  06       073000      0.005004
2016  03  06       073100      -0.0036856
2016  03  06       073200      -0.0082308
2016  03  06       073300      0.070961
2016  03  06       073400      0.025961
2016  03  06       073500      0.051243
2016  03  06       073600      0.04148
2016  03  06       073700      -0.048977
2016  03  06       073800      -0.053569
2016  03  06       073900      -0.059238
2016  03  06       074000      -0.033356
2016  03  06       074100      -0.063143
2016  03  06       074200      -0.039726
2016  03  06       074300      -0.029679
2016  03  06       074400      -0.016918
2016  03  06       074500      -0.0064544
2016  03  06       074600      0.025509
2016  03  06       074700      0.062919
2016  03  06       074800      0.05869
2016  03  06       074900      0.11887
2016  03  06       075000      0.14369
2016  03  06       075100      0.11699
2016  03  06       075200      0.066795
2016  03  06       075300      0.014197
2016  03  06       075400      0.022868
2016  03  06       075500      -0.010848
2016  03  06       075600      0.0021038
2016  03  06       075700      -0.0089051
2016  03  06       075800      0.0020286
2016  03  06       075900      -0.011273
2016  03  06       080000      -0.039935
2016  03  06       080100      -0.12985
2016  03  06       080200      -0.124
2016  03  06       080300      -0.15045
2016  03  06       080400      -0.2934
2016  03  06       080500      -0.49336
2016  03  06       080600      -0.54239
2016  03  06       080700      -0.63539
2016  03  06       080800      -0.6167
2016  03  06       080900      -0.6255
2016  03  06       081000      -0.56409
2016  03  06       081100      -0.49702
2016  03  06       081200      -0.33279
2016  03  06       081300      -0.12812
2016  03  06       081400      -0.049674
2016  03  06       081500      0.008137
2016  03  06       081600      0.015687
2016  03  06       081700      0.03926
2016  03  06       081800      0.051056
2016  03  06       081900      0.071851
2016  03  06       082000      0.063436
2016  03  06       082100      0.050536
2016  03  06       082200      -0.00086326
2016  03  06       082300      -0.040677
2016  03  06       082400      -0.063932
2016  03  06       082500      -0.059604
2016  03  06       082600      -0.068799
2016  03  06       082700      -0.091604
2016  03  06       082800      -0.11088
2016  03  06       082900      -0.10926
2016  03  06       083000      -0.13527
