MagnetometerDeviceID,SampleDateTime,GeoBfieldMeasureNorth,GeoBfieldMeasureEast,GeoBfieldMeasureVertical
50112,4/23/2023 12:00:00 AM,17525.00,4501.00,50802.00
50112,4/23/2023 12:01:00 AM,17525.00,4501.00,50802.00
50112,4/23/2023 12:02:00 AM,17525.00,4502.00,50802.00
50112,4/23/2023 12:03:00 AM,17524.00,4503.00,50803.00
50112,4/23/2023 12:04:00 AM,17522.00,4503.00,50803.00
50112,4/23/2023 12:05:00 AM,17521.00,4503.00,50803.00
50112,4/23/2023 12:06:00 AM,17522.00,4504.00,50803.00
50112,4/23/2023 12:07:00 AM,17521.00,4503.00,50803.00
50112,4/23/2023 12:08:00 AM,17520.00,4504.00,50803.00
50112,4/23/2023 12:09:00 AM,17521.00,4504.00,50803.00
50112,4/23/2023 12:10:00 AM,17522.00,4503.00,50803.00
50112,4/23/2023 12:11:00 AM,17522.00,4504.00,50803.00
50112,4/23/2023 12:12:00 AM,17524.00,4503.00,50803.00
50112,4/23/2023 12:13:00 AM,17525.00,4504.00,50804.00
50112,4/23/2023 12:14:00 AM,17525.00,4504.00,50804.00
50112,4/23/2023 12:15:00 AM,17524.00,4504.00,50804.00
50112,4/23/2023 12:16:00 AM,17525.00,4504.00,50804.00
50112,4/23/2023 12:17:00 AM,17525.00,4504.00,50804.00
50112,4/23/2023 12:18:00 AM,17524.00,4504.00,50804.00
50112,4/23/2023 12:19:00 AM,17524.00,4504.00,50804.00
50112,4/23/2023 12:20:00 AM,17525.00,4504.00,50804.00
50112,4/23/2023 12:21:00 AM,17525.00,4504.00,50804.00
50112,4/23/2023 12:22:00 AM,17524.00,4504.00,50804.00
50112,4/23/2023 12:23:00 AM,17525.00,4504.00,50805.00
50112,4/23/2023 12:24:00 AM,17525.00,4504.00,50805.00
50112,4/23/2023 12:25:00 AM,17525.00,4503.00,50805.00
50112,4/23/2023 12:26:00 AM,17526.00,4503.00,50805.00
50112,4/23/2023 12:27:00 AM,17525.00,4504.00,50805.00
50112,4/23/2023 12:28:00 AM,17524.00,4504.00,50805.00
50112,4/23/2023 12:29:00 AM,17523.00,4505.00,50805.00
50112,4/23/2023 12:30:00 AM,17524.00,4505.00,50805.00
50112,4/23/2023 12:31:00 AM,17526.00,4505.00,50805.00
50112,4/23/2023 12:32:00 AM,17527.00,4505.00,50805.00
50112,4/23/2023 12:33:00 AM,17527.00,4505.00,50805.00
50112,4/23/2023 12:34:00 AM,17527.00,4505.00,50805.00
50112,4/23/2023 12:35:00 AM,17527.00,4505.00,50805.00
