MagnetometerDeviceID,SampleDateTime,GeoBfieldMeasureNorth,GeoBfieldMeasureEast,GeoBfieldMeasureVertical
50127,12/31/2024 12:00:00 AM,22369.17,5358.33,41431.40
50127,12/31/2024 12:01:00 AM,22369.19,5358.52,41431.52
50127,12/31/2024 12:02:00 AM,22369.15,5358.75,41431.64
50127,12/31/2024 12:03:00 AM,22369.29,5358.95,41431.81
50127,12/31/2024 12:04:00 AM,22369.45,5359.12,41431.94
50127,12/31/2024 12:05:00 AM,22369.48,5359.35,41432.03
50127,12/31/2024 12:06:00 AM,22369.67,5359.46,41432.18
50127,12/31/2024 12:07:00 AM,22369.76,5359.56,41432.28
50127,12/31/2024 12:08:00 AM,22369.91,5359.60,41432.36
50127,12/31/2024 12:09:00 AM,22369.99,5359.67,41432.47
50127,12/31/2024 12:10:00 AM,22370.05,5359.76,41432.58
50127,12/31/2024 12:11:00 AM,22370.05,5359.91,41432.71
50127,12/31/2024 12:12:00 AM,22370.08,5360.08,41432.79
50127,12/31/2024 12:13:00 AM,22370.09,5360.28,41432.88
50127,12/31/2024 12:14:00 AM,22370.13,5360.43,41432.99
50127,12/31/2024 12:15:00 AM,22370.18,5360.57,41433.15
50127,12/31/2024 12:16:00 AM,22370.13,5360.67,41433.26
50127,12/31/2024 12:17:00 AM,22370.17,5360.81,41433.38
50127,12/31/2024 12:18:00 AM,22370.13,5360.91,41433.52
50127,12/31/2024 12:19:00 AM,22370.01,5361.09,41433.60
50127,12/31/2024 12:20:00 AM,22369.97,5361.27,41433.72
50127,12/31/2024 12:21:00 AM,22369.98,5361.43,41433.83
50127,12/31/2024 12:22:00 AM,22369.94,5361.64,41433.99
50127,12/31/2024 12:23:00 AM,22369.83,5361.93,41434.12
50127,12/31/2024 12:24:00 AM,22369.77,5362.13,41434.20
50127,12/31/2024 12:25:00 AM,22369.67,5362.42,41434.26
50127,12/31/2024 12:26:00 AM,22369.67,5362.64,41434.38
50127,12/31/2024 12:27:00 AM,22369.60,5362.90,41434.50
50127,12/31/2024 12:28:00 AM,22369.48,5363.16,41434.58
50127,12/31/2024 12:29:00 AM,22369.46,5363.32,41434.66
50127,12/31/2024 12:30:00 AM,22369.46,5363.56,41434.75
50127,12/31/2024 12:31:00 AM,22369.43,5363.80,41434.84
50127,12/31/2024 12:32:00 AM,22369.45,5364.06,41434.94
50127,12/31/2024 12:33:00 AM,22369.47,5364.33,41435.02
50127,12/31/2024 12:34:00 AM,22369.49,5364.60,41435.09
50127,12/31/2024 12:35:00 AM,22369.53,5364.79,41435.14
50127,12/31/2024 12:36:00 AM,22369.54,5364.93,41435.24
50127,12/31/2024 12:37:00 AM,22369.68,5365.08,41435.33
50127,12/31/2024 12:38:00 AM,22369.78,5365.25,41435.40
50127,12/31/2024 12:39:00 AM,22369.87,5365.46,41435.46
50127,12/31/2024 12:40:00 AM,22369.85,5365.58,41435.54
50127,12/31/2024 12:41:00 AM,22369.85,5365.68,41435.58
50127,12/31/2024 12:42:00 AM,22369.93,5365.74,41435.67
50127,12/31/2024 12:43:00 AM,22370.03,5365.82,41435.70
50127,12/31/2024 12:44:00 AM,22370.02,5365.86,41435.75
50127,12/31/2024 12:45:00 AM,22370.01,5365.83,41435.78
50127,12/31/2024 12:46:00 AM,22369.91,5365.85,41435.83
50127,12/31/2024 12:47:00 AM,22369.84,5365.94,41435.86
50127,12/31/2024 12:48:00 AM,22369.74,5365.92,41435.86
50127,12/31/2024 12:49:00 AM,22369.68,5365.99,41435.92
50127,12/31/2024 12:50:00 AM,22369.50,5366.10,41436.00
50127,12/31/2024 12:51:00 AM,22369.31,5366.30,41436.03
50127,12/31/2024 12:52:00 AM,22369.02,5366.47,41436.07
50127,12/31/2024 12:53:00 AM,22368.90,5366.57,41436.09
50127,12/31/2024 12:54:00 AM,22368.86,5366.66,41436.16
50127,12/31/2024 12:55:00 AM,22368.76,5366.79,41436.20
50127,12/31/2024 12:56:00 AM,22368.66,5366.93,41436.23
50127,12/31/2024 12:57:00 AM,22368.58,5367.07,41436.25
50127,12/31/2024 12:58:00 AM,22368.59,5367.20,41436.30
50127,12/31/2024 12:59:00 AM,22368.59,5367.38,41436.34
50127,12/31/2024 1:00:00 AM,22368.53,5367.61,41436.43
50127,12/31/2024 1:01:00 AM,22368.44,5367.79,41436.47
50127,12/31/2024 1:02:00 AM,22368.44,5367.93,41436.50
50127,12/31/2024 1:03:00 AM,22368.42,5368.05,41436.53
50127,12/31/2024 1:04:00 AM,22368.40,5368.16,41436.58
50127,12/31/2024 1:05:00 AM,22368.36,5368.27,41436.60
50127,12/31/2024 1:06:00 AM,22368.36,5368.34,41436.64
50127,12/31/2024 1:07:00 AM,22368.31,5368.45,41436.64
50127,12/31/2024 1:08:00 AM,22368.31,5368.55,41436.65
50127,12/31/2024 1:09:00 AM,22368.30,5368.68,41436.65
50127,12/31/2024 1:10:00 AM,22368.24,5368.80,41436.68
50127,12/31/2024 1:11:00 AM,22368.21,5368.94,41436.70
50127,12/31/2024 1:12:00 AM,22368.19,5369.14,41436.73
50127,12/31/2024 1:13:00 AM,22368.27,5369.26,41436.75
50127,12/31/2024 1:14:00 AM,22368.31,5369.35,41436.75
50127,12/31/2024 1:15:00 AM,22368.33,5369.41,41436.76
50127,12/31/2024 1:16:00 AM,22368.32,5369.50,41436.78
50127,12/31/2024 1:17:00 AM,22368.33,5369.53,41436.77
50127,12/31/2024 1:18:00 AM,22368.32,5369.57,41436.82
50127,12/31/2024 1:19:00 AM,22368.28,5369.60,41436.80
50127,12/31/2024 1:20:00 AM,22368.28,5369.59,41436.77
50127,12/31/2024 1:21:00 AM,22368.25,5369.64,41436.84
50127,12/31/2024 1:22:00 AM,22368.21,5369.74,41436.83
50127,12/31/2024 1:23:00 AM,22368.17,5369.82,41436.88
50127,12/31/2024 1:24:00 AM,22368.19,5369.83,41436.92
50127,12/31/2024 1:25:00 AM,22368.25,5369.80,41436.92
50127,12/31/2024 1:26:00 AM,22368.32,5369.65,41436.91
50127,12/31/2024 1:27:00 AM,22368.41,5369.46,41436.95
50127,12/31/2024 1:28:00 AM,22368.33,5369.44,41436.94
50127,12/31/2024 1:29:00 AM,22368.21,5369.56,41436.95
50127,12/31/2024 1:30:00 AM,22368.14,5369.65,41436.97
50127,12/31/2024 1:31:00 AM,22368.29,5369.68,41437.00
50127,12/31/2024 1:32:00 AM,22368.42,5369.75,41436.99
50127,12/31/2024 1:33:00 AM,22368.47,5369.83,41437.04
50127,12/31/2024 1:34:00 AM,22368.67,5369.88,41437.06
50127,12/31/2024 1:35:00 AM,22368.76,5369.85,41437.07
50127,12/31/2024 1:36:00 AM,22368.90,5369.82,41437.10
50127,12/31/2024 1:37:00 AM,22368.97,5369.82,41437.14
50127,12/31/2024 1:38:00 AM,22369.19,5369.77,41437.14
50127,12/31/2024 1:39:00 AM,22369.24,5369.80,41437.14
50127,12/31/2024 1:40:00 AM,22369.22,5369.80,41437.14
50127,12/31/2024 1:41:00 AM,22369.18,5369.89,41437.15
50127,12/31/2024 1:42:00 AM,22369.08,5370.02,41437.20
50127,12/31/2024 1:43:00 AM,22369.05,5370.25,41437.19
50127,12/31/2024 1:44:00 AM,22369.10,5370.42,41437.25
50127,12/31/2024 1:45:00 AM,22369.14,5370.62,41437.30
50127,12/31/2024 1:46:00 AM,22369.24,5370.77,41437.31
50127,12/31/2024 1:47:00 AM,22369.22,5370.86,41437.28
50127,12/31/2024 1:48:00 AM,22369.27,5370.90,41437.28
50127,12/31/2024 1:49:00 AM,22369.36,5370.92,41437.32
50127,12/31/2024 1:50:00 AM,22369.21,5370.91,41437.28
50127,12/31/2024 1:51:00 AM,22369.01,5370.95,41437.33
50127,12/31/2024 1:52:00 AM,22368.82,5371.01,41437.34
50127,12/31/2024 1:53:00 AM,22368.68,5371.07,41437.36
50127,12/31/2024 1:54:00 AM,22368.50,5371.15,41437.33
50127,12/31/2024 1:55:00 AM,22368.47,5371.27,41437.38
50127,12/31/2024 1:56:00 AM,22368.47,5371.30,41437.34
50127,12/31/2024 1:57:00 AM,22368.57,5371.25,41437.34
50127,12/31/2024 1:58:00 AM,22368.67,5371.22,41437.37
50127,12/31/2024 1:59:00 AM,22368.86,5371.28,41437.40
50127,12/31/2024 2:00:00 AM,22368.91,5371.30,41437.39
50127,12/31/2024 2:01:00 AM,22368.92,5371.33,41437.37
50127,12/31/2024 2:02:00 AM,22368.90,5371.45,41437.42
50127,12/31/2024 2:03:00 AM,22368.90,5371.48,41437.41
50127,12/31/2024 2:04:00 AM,22368.95,5371.53,41437.40
50127,12/31/2024 2:05:00 AM,22369.02,5371.51,41437.42
50127,12/31/2024 2:06:00 AM,22369.09,5371.47,41437.45
50127,12/31/2024 2:07:00 AM,22369.12,5371.46,41437.45
50127,12/31/2024 2:08:00 AM,22369.22,5371.47,41437.43
50127,12/31/2024 2:09:00 AM,22369.19,5371.50,41437.44
50127,12/31/2024 2:10:00 AM,22369.18,5371.55,41437.46
50127,12/31/2024 2:11:00 AM,22369.16,5371.57,41437.44
50127,12/31/2024 2:12:00 AM,22369.13,5371.60,41437.44
50127,12/31/2024 2:13:00 AM,22369.01,5371.62,41437.44
50127,12/31/2024 2:14:00 AM,22368.91,5371.65,41437.47
50127,12/31/2024 2:15:00 AM,22368.83,5371.73,41437.49
50127,12/31/2024 2:16:00 AM,22368.78,5371.86,41437.46
50127,12/31/2024 2:17:00 AM,22368.73,5371.93,41437.48
50127,12/31/2024 2:18:00 AM,22368.76,5372.09,41437.48
50127,12/31/2024 2:19:00 AM,22368.81,5372.24,41437.52
50127,12/31/2024 2:20:00 AM,22368.72,5372.40,41437.54
50127,12/31/2024 2:21:00 AM,22368.79,5372.48,41437.55
50127,12/31/2024 2:22:00 AM,22368.91,5372.53,41437.54
50127,12/31/2024 2:23:00 AM,22368.98,5372.54,41437.58
50127,12/31/2024 2:24:00 AM,22369.10,5372.55,41437.54
50127,12/31/2024 2:25:00 AM,22369.20,5372.51,41437.51
50127,12/31/2024 2:26:00 AM,22369.18,5372.43,41437.51
50127,12/31/2024 2:27:00 AM,22369.29,5372.35,41437.54
50127,12/31/2024 2:28:00 AM,22369.40,5372.22,41437.50
50127,12/31/2024 2:29:00 AM,22369.43,5372.12,41437.45
50127,12/31/2024 2:30:00 AM,22369.49,5372.10,41437.48
50127,12/31/2024 2:31:00 AM,22369.53,5372.13,41437.48
50127,12/31/2024 2:32:00 AM,22369.50,5372.21,41437.48
50127,12/31/2024 2:33:00 AM,22369.49,5372.27,41437.50
50127,12/31/2024 2:34:00 AM,22369.46,5372.31,41437.50
50127,12/31/2024 2:35:00 AM,22369.51,5372.34,41437.49
50127,12/31/2024 2:36:00 AM,22369.43,5372.29,41437.44
50127,12/31/2024 2:37:00 AM,22369.30,5372.21,41437.42
50127,12/31/2024 2:38:00 AM,22369.24,5372.23,41437.42
50127,12/31/2024 2:39:00 AM,22369.24,5372.22,41437.42
50127,12/31/2024 2:40:00 AM,22369.23,5372.24,41437.42
50127,12/31/2024 2:41:00 AM,22369.27,5372.31,41437.41
50127,12/31/2024 2:42:00 AM,22369.23,5372.44,41437.38
50127,12/31/2024 2:43:00 AM,22369.23,5372.48,41437.41
50127,12/31/2024 2:44:00 AM,22369.12,5372.62,41437.42
50127,12/31/2024 2:45:00 AM,22368.94,5372.73,41437.42
