MagnetometerDeviceID,SampleDateTime,GeoBfieldMeasureNorth,GeoBfieldMeasureEast,GeoBfieldMeasureVertical
50129,12/31/2024 12:00:00 AM,21661.10,-2973.10,47808.30
50129,12/31/2024 12:01:00 AM,21661.20,-2972.60,47807.20
50129,12/31/2024 12:02:00 AM,21660.90,-2975.00,47808.30
50129,12/31/2024 12:03:00 AM,21661.60,-2972.80,47809.90
50129,12/31/2024 12:04:00 AM,21660.50,-2972.30,47809.50
50129,12/31/2024 12:05:00 AM,21661.40,-2975.90,47806.70
50129,12/31/2024 12:06:00 AM,21661.00,-2973.90,47809.70
50129,12/31/2024 12:07:00 AM,21660.70,-2970.10,47808.00
50129,12/31/2024 12:08:00 AM,21662.00,-2973.60,47809.30
50129,12/31/2024 12:09:00 AM,21659.80,-2973.60,47805.60
50129,12/31/2024 12:10:00 AM,21661.30,-2975.10,47805.90
50129,12/31/2024 12:11:00 AM,21659.00,-2975.40,47809.20
50129,12/31/2024 12:12:00 AM,21659.20,-2974.50,47806.80
50129,12/31/2024 12:13:00 AM,21656.50,-2972.70,47807.40
50129,12/31/2024 12:14:00 AM,21658.00,-2974.40,47805.70
50129,12/31/2024 12:15:00 AM,21659.00,-2974.40,47806.10
50129,12/31/2024 12:16:00 AM,21665.20,-2975.70,47808.30
50129,12/31/2024 12:17:00 AM,21662.50,-2976.40,47807.60
50129,12/31/2024 12:18:00 AM,21661.80,-2977.00,47807.80
50129,12/31/2024 12:19:00 AM,21664.80,-2975.10,47806.00
50129,12/31/2024 12:20:00 AM,21661.60,-2974.10,47801.50
50129,12/31/2024 12:21:00 AM,21662.30,-2977.50,47809.10
50129,12/31/2024 12:22:00 AM,21659.90,-2974.10,47809.10
50129,12/31/2024 12:23:00 AM,21656.80,-2975.80,47809.10
50129,12/31/2024 12:24:00 AM,21662.20,-2974.10,47806.80
50129,12/31/2024 12:25:00 AM,21660.60,-2972.40,47808.30
50129,12/31/2024 12:26:00 AM,21661.10,-2975.00,47808.40
50129,12/31/2024 12:27:00 AM,21661.10,-2972.60,47807.10
50129,12/31/2024 12:28:00 AM,21655.80,-2973.60,47803.80
50129,12/31/2024 12:29:00 AM,21659.00,-2973.20,47809.00
50129,12/31/2024 12:30:00 AM,21661.70,-2974.90,47806.00
50129,12/31/2024 12:31:00 AM,21658.40,-2972.70,47807.60
50129,12/31/2024 12:32:00 AM,21663.30,-2975.00,47808.00
50129,12/31/2024 12:33:00 AM,21659.40,-2972.70,47806.70
50129,12/31/2024 12:34:00 AM,21660.00,-2972.70,47809.40
50129,12/31/2024 12:35:00 AM,21662.30,-2974.10,47806.90
50129,12/31/2024 12:36:00 AM,21656.30,-2974.20,47809.60
50129,12/31/2024 12:37:00 AM,21662.10,-2975.70,47807.00
50129,12/31/2024 12:38:00 AM,21662.30,-2974.40,47807.20
50129,12/31/2024 12:39:00 AM,21659.10,-2974.60,47806.40
50129,12/31/2024 12:40:00 AM,21659.10,-2974.20,47806.40
50129,12/31/2024 12:41:00 AM,21660.00,-2974.70,47809.70
50129,12/31/2024 12:42:00 AM,21658.70,-2974.50,47806.50
50129,12/31/2024 12:43:00 AM,21660.20,-2975.80,47805.90
50129,12/31/2024 12:44:00 AM,21654.40,-2975.80,47805.80
50129,12/31/2024 12:45:00 AM,21658.90,-2975.40,47805.70
50129,12/31/2024 12:46:00 AM,21658.70,-2974.40,47808.00
