GICDeviceID,SampleDateTime,GICMeasured
10098,3/23/2024 12:10:00 AM,1.00
10098,3/23/2024 1:10:00 AM,0.00
10098,3/23/2024 2:10:00 AM,1.00
10098,3/23/2024 3:10:00 AM,1.00
10098,3/23/2024 4:10:00 AM,1.00
10098,3/23/2024 5:10:00 AM,0.00
10098,3/23/2024 6:10:00 AM,0.00
10098,3/23/2024 7:10:00 AM,0.00
10098,3/23/2024 8:10:00 AM,1.00
10098,3/23/2024 9:10:00 AM,1.00
10098,3/23/2024 10:10:00 AM,1.00
10098,3/23/2024 11:10:00 AM,1.00
10098,3/23/2024 12:10:00 PM,0.00
10098,3/23/2024 1:10:00 PM,1.00
10098,3/23/2024 2:10:00 PM,2.00
10098,3/23/2024 3:10:00 PM,1.00
10098,3/23/2024 4:10:00 PM,2.00
10098,3/23/2024 5:10:00 PM,1.00
10098,3/23/2024 6:10:00 PM,1.00
10098,3/23/2024 7:10:00 PM,1.00
10098,3/23/2024 8:10:00 PM,1.00
10098,3/23/2024 9:10:00 PM,2.00
10098,3/23/2024 10:10:00 PM,1.00
10098,3/23/2024 11:10:00 PM,0.00
10098,3/24/2024 12:10:00 AM,1.00
10098,3/24/2024 1:10:00 AM,1.00
10098,3/24/2024 2:10:00 AM,1.00
10098,3/24/2024 3:10:00 AM,0.00
10098,3/24/2024 4:10:00 AM,1.00
10098,3/24/2024 5:10:00 AM,1.00
10098,3/24/2024 6:10:00 AM,0.00
10098,3/24/2024 7:10:00 AM,1.00
10098,3/24/2024 8:10:00 AM,1.00
10098,3/24/2024 9:10:00 AM,1.00
10098,3/24/2024 10:10:00 AM,0.00
10098,3/24/2024 11:10:00 AM,0.00
10098,3/24/2024 12:10:00 PM,1.00
10098,3/24/2024 1:10:00 PM,0.00
10098,3/24/2024 2:10:00 PM,1.00
10098,3/24/2024 3:10:00 PM,0.00
10098,3/24/2024 4:10:00 PM,6.00
10098,3/24/2024 5:10:00 PM,1.00
10098,3/24/2024 6:10:00 PM,1.00
10098,3/24/2024 7:10:00 PM,1.00
10098,3/24/2024 8:10:00 PM,0.00
10098,3/24/2024 9:10:00 PM,0.00
10098,3/24/2024 10:10:00 PM,0.00
10098,3/24/2024 11:10:00 PM,0.00
10098,3/25/2024 12:10:00 AM,1.00
10098,3/25/2024 1:10:00 AM,0.00
10098,3/25/2024 2:10:00 AM,1.00
10098,3/25/2024 3:10:00 AM,1.00
10098,3/25/2024 4:10:00 AM,0.00
10098,3/25/2024 5:10:00 AM,2.00
10098,3/25/2024 6:10:00 AM,0.00
10098,3/25/2024 7:10:00 AM,1.00
10098,3/25/2024 8:10:00 AM,1.00
10098,3/25/2024 9:10:00 AM,0.00
10098,3/25/2024 10:10:00 AM,0.00
10098,3/25/2024 11:10:00 AM,1.00
10098,3/25/2024 12:10:00 PM,1.00
10098,3/25/2024 1:10:00 PM,1.00
10098,3/25/2024 2:10:00 PM,1.00
10098,3/25/2024 3:10:00 PM,2.00
10098,3/25/2024 4:10:00 PM,1.00
10098,3/25/2024 5:10:00 PM,1.00
10098,3/25/2024 5:31:00 PM,1.00
10098,3/25/2024 6:31:00 PM,1.00
10098,3/25/2024 7:31:00 PM,1.00
10098,3/25/2024 8:31:00 PM,0.00
10098,3/25/2024 9:31:00 PM,0.00
10098,3/25/2024 10:31:00 PM,1.00
10098,3/25/2024 11:31:00 PM,1.00
