GICDeviceID,SampleDateTime,GICMeasured
10428,9/7/2017 9:14:00 PM,1.70
10428,9/7/2017 9:14:00 PM,1.80
10428,9/7/2017 9:16:00 PM,1.70
10428,9/7/2017 9:16:00 PM,1.80
10428,9/7/2017 9:17:00 PM,1.70
10428,9/7/2017 9:18:00 PM,1.80
10428,9/7/2017 9:19:00 PM,1.70
10428,9/7/2017 9:20:00 PM,1.80
10428,9/7/2017 9:22:00 PM,1.70
10428,9/7/2017 9:23:00 PM,1.80
10428,9/7/2017 9:24:00 PM,1.70
10428,9/7/2017 9:26:00 PM,1.80
10428,9/7/2017 9:26:00 PM,1.70
10428,9/7/2017 9:28:00 PM,1.80
10428,9/7/2017 9:29:00 PM,1.70
10428,9/7/2017 9:30:00 PM,1.80
10428,9/7/2017 9:31:00 PM,1.70
10428,9/7/2017 9:33:00 PM,1.80
10428,9/7/2017 9:33:00 PM,1.70
10428,9/7/2017 9:43:00 PM,1.60
10428,9/7/2017 10:02:00 PM,1.50
10428,9/7/2017 10:02:00 PM,1.60
10428,9/7/2017 10:03:00 PM,1.50
10428,9/7/2017 10:04:00 PM,1.60
10428,9/7/2017 10:05:00 PM,1.50
10428,9/7/2017 10:45:00 PM,1.60
10428,9/7/2017 10:46:00 PM,1.50
10428,9/7/2017 11:01:00 PM,1.60
10428,9/7/2017 11:02:00 PM,1.50
10428,9/7/2017 11:02:00 PM,1.70
10428,9/7/2017 11:03:00 PM,1.80
10428,9/7/2017 11:38:00 PM,1.40
10428,9/7/2017 11:39:00 PM,1.50
10428,9/7/2017 11:39:00 PM,1.40
10428,9/7/2017 11:41:00 PM,1.50
10428,9/7/2017 11:41:00 PM,1.40
10428,9/7/2017 11:43:00 PM,1.50
10428,9/7/2017 11:44:00 PM,1.40
10428,9/8/2017 12:02:00 AM,1.30
10428,9/8/2017 12:03:00 AM,1.40
10428,9/8/2017 12:08:00 AM,1.30
10428,9/8/2017 12:10:00 AM,1.40
