GICDeviceID,SampleDateTime,GICMeasured
10350,5/12/2021 12:00:00 AM,2.00
10350,5/12/2021 1:00:00 AM,2.00
10350,5/12/2021 2:00:00 AM,2.44
10350,5/12/2021 3:00:00 AM,1.57
10350,5/12/2021 4:00:00 AM,1.08
10350,5/12/2021 5:00:00 AM,1.13
10350,5/12/2021 6:00:00 AM,1.36
10350,5/12/2021 7:00:00 AM,1.64
10350,5/12/2021 8:00:00 AM,1.81
10350,5/12/2021 9:00:00 AM,2.00
10350,5/12/2021 10:00:00 AM,1.74
10350,5/12/2021 11:00:00 AM,2.23
10350,5/12/2021 12:00:00 PM,2.00
10350,5/12/2021 1:00:00 PM,2.00
10350,5/12/2021 2:00:00 PM,2.00
10350,5/12/2021 3:00:00 PM,2.00
10350,5/12/2021 4:00:00 PM,2.00
10350,5/12/2021 5:00:00 PM,2.00
10350,5/12/2021 6:00:00 PM,2.00
10350,5/12/2021 7:00:00 PM,2.00
10350,5/12/2021 8:00:00 PM,2.00
10350,5/12/2021 9:00:00 PM,2.00
10350,5/12/2021 10:00:00 PM,2.00
10350,5/12/2021 11:00:00 PM,2.00
10350,5/13/2021 12:00:00 AM,2.00
10350,5/13/2021 1:00:00 AM,2.00
10350,5/13/2021 2:00:00 AM,2.00
10350,5/13/2021 3:00:00 AM,2.00
10350,5/13/2021 4:00:00 AM,1.98
10350,5/13/2021 5:00:00 AM,2.00
10350,5/13/2021 6:00:00 AM,1.70
10350,5/13/2021 7:00:00 AM,2.00
10350,5/13/2021 8:00:00 AM,2.00
10350,5/13/2021 9:00:00 AM,2.00
10350,5/13/2021 10:00:00 AM,2.00
10350,5/13/2021 11:00:00 AM,1.00
10350,5/13/2021 12:00:00 PM,1.00
