GICDeviceID,SampleDateTime,GICMeasured
10339,8/25/2018 6:00:00 PM,5.00
10339,8/25/2018 7:00:00 PM,5.00
10339,8/25/2018 8:00:00 PM,5.20
10339,8/25/2018 9:00:00 PM,5.50
10339,8/25/2018 10:00:00 PM,5.80
10339,8/25/2018 11:00:00 PM,6.10
10339,8/26/2018 12:00:00 AM,6.39
10339,8/26/2018 1:00:00 AM,6.69
10339,8/26/2018 2:00:00 AM,6.99
10339,8/26/2018 3:00:00 AM,6.76
10339,8/26/2018 4:00:00 AM,6.51
10339,8/26/2018 5:00:00 AM,6.26
10339,8/26/2018 6:00:00 AM,6.01
10339,8/26/2018 7:00:00 AM,5.75
10339,8/26/2018 8:00:00 AM,5.50
10339,8/26/2018 9:00:00 AM,5.25
10339,8/26/2018 10:00:00 AM,5.00
10339,8/26/2018 11:00:00 AM,4.76
10339,8/26/2018 12:00:00 PM,4.51
10339,8/26/2018 1:00:00 PM,4.26
10339,8/26/2018 2:00:00 PM,4.02
10339,8/26/2018 3:00:00 PM,3.00
10339,8/26/2018 4:00:00 PM,-40.08
10339,8/26/2018 5:00:00 PM,-40.76
10339,8/26/2018 6:00:00 PM,-40.09
10339,8/26/2018 7:00:00 PM,-40.00
10339,8/26/2018 8:00:00 PM,-40.00
10339,8/26/2018 9:00:00 PM,-40.00
10339,8/26/2018 10:00:00 PM,-40.00
10339,8/26/2018 11:00:00 PM,-40.00
10339,8/27/2018 12:00:00 AM,-40.00
